"240176" 3 3 3 3 3 3 3 3 2 0 2 2 2 2 2 2 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"944289" 3 3 3 3 3 3 3 3 2 2 0 2 2 2 2 2 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"686832" 3 3 3 3 3 3 3 3 2 2 2 0 2 2 2 2 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"1314674" 3 3 3 3 3 3 3 3 2 2 2 2 0 2 2 2 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"578458" 3 3 3 3 3 3 3 3 2 2 2 2 2 0 2 2 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"946122" 3 3 3 3 3 3 3 3 2 2 2 2 2 2 0 2 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"1128425" 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 0 2 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"1137138" 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 0 5 5 5 5 5 5 4 4 4 3 3 7 7 7 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 5 5 9 9 9 9 8 8 8 8 8 8 8 8 6 7 7 6 9 9 8 9 9 8 8 8 8 8 8 8 8 9 9 9 9 8 7 17 17 17 16 17 17 17 17 17 16 17 17 17 17 17 17 17 16 16 15 15 15 15 15 15 15 15 15 15 15 15 15 15 14 16 16 15 15 15 14 14 14 14 14 14 14 14 14 16 16 16 16 16 16 15 15 15 14 14 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 15 14 15 15 15 15 15 15 15 15 15 15 15 15 15 13 14 14 14 14 14 14 14 15 15 15 15 15 14 13 14 14 13 11 11 11 11 11 11 12 12 11 10 10 10 10 9 12 12 11 10 14 14 13 13 13 12 12 12 11 11 11 11 10 13 13 12 12 12 12 12 12 12 12 12 12 12 12 12 11 11 11 11 10 9 9 9
"930991" 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 0 2 4 4 4 4 3 5 5 4 4 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 10 10 10 10 9 9 9 9 9 9 9 9 7 8 8 7 10 10 9 10 10 9 9 9 9 9 9 9 9 10 10 10 10 9 8 18 18 18 17 18 18 18 18 18 17 18 18 18 18 18 18 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 17 17 16 16 16 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 16 16 16 15 15 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 17 17 17 17 17 17 16 15 16 16 16 16 16 16 16 16 16 16 16 16 16 14 15 15 15 15 15 15 15 16 16 16 16 16 15 14 15 15 14 12 12 12 12 12 12 13 13 12 11 11 11 11 10 13 13 12 11 15 15 14 14 14 13 13 13 12 12 12 12 11 14 14 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 12 11 10 10 10
"994086" 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 2 0 4 4 4 4 3 5 5 4 4 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 10 10 10 10 9 9 9 9 9 9 9 9 7 8 8 7 10 10 9 10 10 9 9 9 9 9 9 9 9 10 10 10 10 9 8 18 18 18 17 18 18 18 18 18 17 18 18 18 18 18 18 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 17 17 16 16 16 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 16 16 16 15 15 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 17 17 17 17 17 17 16 15 16 16 16 16 16 16 16 16 16 16 16 16 16 14 15 15 15 15 15 15 15 16 16 16 16 16 15 14 15 15 14 12 12 12 12 12 12 13 13 12 11 11 11 11 10 13 13 12 11 15 15 14 14 14 13 13 13 12 12 12 12 11 14 14 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 12 11 10 10 10
"870435" 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 4 4 0 2 4 4 3 5 5 4 4 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 10 10 10 10 9 9 9 9 9 9 9 9 7 8 8 7 10 10 9 10 10 9 9 9 9 9 9 9 9 10 10 10 10 9 8 18 18 18 17 18 18 18 18 18 17 18 18 18 18 18 18 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 17 17 16 16 16 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 16 16 16 15 15 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 17 17 17 17 17 17 16 15 16 16 16 16 16 16 16 16 16 16 16 16 16 14 15 15 15 15 15 15 15 16 16 16 16 16 15 14 15 15 14 12 12 12 12 12 12 13 13 12 11 11 11 11 10 13 13 12 11 15 15 14 14 14 13 13 13 12 12 12 12 11 14 14 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 12 11 10 10 10
"765257" 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 4 4 2 0 4 4 3 5 5 4 4 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 10 10 10 10 9 9 9 9 9 9 9 9 7 8 8 7 10 10 9 10 10 9 9 9 9 9 9 9 9 10 10 10 10 9 8 18 18 18 17 18 18 18 18 18 17 18 18 18 18 18 18 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 17 17 16 16 16 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 16 16 16 15 15 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 17 17 17 17 17 17 16 15 16 16 16 16 16 16 16 16 16 16 16 16 16 14 15 15 15 15 15 15 15 16 16 16 16 16 15 14 15 15 14 12 12 12 12 12 12 13 13 12 11 11 11 11 10 13 13 12 11 15 15 14 14 14 13 13 13 12 12 12 12 11 14 14 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 12 11 10 10 10
"180088" 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 4 4 4 4 0 2 3 5 5 4 4 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 10 10 10 10 9 9 9 9 9 9 9 9 7 8 8 7 10 10 9 10 10 9 9 9 9 9 9 9 9 10 10 10 10 9 8 18 18 18 17 18 18 18 18 18 17 18 18 18 18 18 18 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 17 17 16 16 16 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 16 16 16 15 15 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 17 17 17 17 17 17 16 15 16 16 16 16 16 16 16 16 16 16 16 16 16 14 15 15 15 15 15 15 15 16 16 16 16 16 15 14 15 15 14 12 12 12 12 12 12 13 13 12 11 11 11 11 10 13 13 12 11 15 15 14 14 14 13 13 13 12 12 12 12 11 14 14 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 12 11 10 10 10
"1314800" 6 6 6 6 6 6 6 6 5 5 5 5 5 5 5 5 5 4 4 4 4 2 0 3 5 5 4 4 8 8 8 8 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 6 6 10 10 10 10 9 9 9 9 9 9 9 9 7 8 8 7 10 10 9 10 10 9 9 9 9 9 9 9 9 10 10 10 10 9 8 18 18 18 17 18 18 18 18 18 17 18 18 18 18 18 18 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 15 17 17 16 16 16 15 15 15 15 15 15 15 15 15 17 17 17 17 17 17 16 16 16 15 15 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 18 17 17 17 17 17 17 16 15 16 16 16 16 16 16 16 16 16 16 16 16 16 14 15 15 15 15 15 15 15 16 16 16 16 16 15 14 15 15 14 12 12 12 12 12 12 13 13 12 11 11 11 11 10 13 13 12 11 15 15 14 14 14 13 13 13 12 12 12 12 11 14 14 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 12 11 10 10 10
