species,slope,error,slopeRan,errorRan
coniophora_puteana_rwd_64_598_ss2,-0.65968252957011,0.0449810172587602,-0.975968431530161,0.0456425976072898
coniosporium_apollinis_cbs_100218,-0.828608747505638,0.0208550383298249,-1.01429566765008,0.0151028575340007
coprinopsis_cinerea_okayama7_130,-0.79287487922644,0.0147934561467039,-1.00371606366873,0.0128948891511745
cordyceps_brongniartii_rcef_3172,-0.702155551877671,0.0326700083380717,-1.01083943276087,0.0141957030237344
cordyceps_confragosa_rcef_1005,-0.571592999446975,0.0331372305499347,-1.01616959123619,0.0159222337585967
cordyceps_militaris_cm01,-0.59985541949927,0.0349572519124098,-1.01542773797258,0.0156528829921196
cryptococcus_amylolentus_cbs_6039,-0.713761671145003,0.0198594772466058,-1.01589611813421,0.0146248694734069
cryptococcus_depauperatus_cbs_7855,-0.872931178496654,0.0258066143509634,-1.03194458070975,0.022305978715182
cryptococcus_gattii_ca1873,-0.789166621180972,0.0264386688593767,-1.01197110967986,0.0196493186958613
cryptococcus_gattii_vgii_mmrl2647,-0.768734297852839,0.0240198816625099,-1.01159963293427,0.0259663932714278
cryptococcus_gattii_vgiv_ind107,-0.860461383151975,0.0250454443751515,-1.01390837753382,0.0199553754700447
cryptococcus_gattii_wm276,-0.756227385255703,0.0245680128009885,-1.03979907428231,0.0219239843496638
cryptococcus_neoformans,-0.693632910849962,0.0238199915030997,-1.00362602458943,0.0225105191942559
cutaneotrichosporon_oleaginosus,-0.703155740559884,0.0254036297878706,-1.01559441520145,0.0158291905348594
cyberlindnera_jadinii,-0.657792316616342,0.0343222095575927,-1.01178297102625,0.0216395546406091
cylindrobasidium_torrendii_fp15055_ss_10,-0.786057434651415,0.0139653922392374,-1.02826973004297,0.0122315107167364
cyphellophora_europaea_cbs_101466,-0.820060957397844,0.0223018678929669,-1.00943995869056,0.0132932007605937
dactylellina_haptotyla_cbs_200_50,-0.689005508455768,0.0209684712604506,-1.04515142270028,0.0164350578844648
daedalea_quercina_l_15889,-0.685045214361744,0.0149713454562833,-0.988109890030104,0.0120079758594182
debaryomyces_fabryi,-0.717192699010697,0.0263205355779582,-1.08486015305545,0.0250078433491584
debaryomyces_hansenii_cbs767,-0.667919868260086,0.0259871174258426,-0.96754838304243,0.0205674070703784
diaporthe_ampelina,-0.780355656739762,0.0340710918560123,-1.05923246135825,0.0141973000553699
diaporthe_helianthi,-0.70318449560238,0.0236546083639138,-1.02119363223977,0.0115807504199218
dichomitus_squalens_lyad_421_ss1,-0.688902073064736,0.0178492041415074,-1.06003238726603,0.0158400431568922
diplodia_seriata,-0.744264568479467,0.0305801621127359,-0.982594808394049,0.0135558923033813
dothistroma_septosporum,-0.817099385844754,0.0147288829578972,-1.00629782479442,0.0127767318977947
drechmeria_coniospora,-0.71761847869431,0.0251547106296491,-1.0617882131666,0.0167244655403217
drechslerella_stenobrocha_248,-0.83329223234191,0.0325036067828224,-0.959597836958016,0.0191966861418548
edhazardia_aedis_usnm_41457,-0.82481719162442,0.0236012742153987,-0.97151237871394,0.0183584947284495
emmonsia_crescens_uamh_3008,-0.824516055399172,0.0182707238824883,-1.0300091027266,0.0149684204464444
emmonsia_parva_uamh_139,-0.727661159242078,0.0205224994319386,-1.01633038242847,0.0168919520164552
emmonsia_sp_cac_2015a,-0.821279207845311,0.0188884408930831,-1.00238943039202,0.0147296430388006
encephalitozoon_cuniculi_gb_m1,-0.773235265387027,0.0393397415951457,-1.06643562135824,0.0311316070996941
encephalitozoon_hellem_atcc_50504,-0.776270195998301,0.0343541820962791,-1.04202434171102,0.0353654886713191
encephalitozoon_intestinalis_atcc_50506,-0.919076371293854,0.0323018531685401,-1.01526280627528,0.0357427883039707
encephalitozoon_romaleae_sj_2008,-0.883507342445738,0.0373191532055377,-1.00347736038426,0.0347525150405198
endocarpon_pusillum_z07020,-0.876964891809373,0.0213843457216934,-1.01371724387261,0.0158751056637588
enterocytozoon_bieneusi_h348,-0.377974926846117,0.0354362993800295,-1.02076768194711,0.0204663233659071
eremothecium_cymbalariae_dbvpg_7215,-0.718260865093332,0.0288819155608628,-1.02905554519428,0.0283299218307692
eremothecium_sinecaudum,-0.72769026331221,0.0274759005169444,-1.04653879801812,0.0296379495770415
erysiphe_necator,-0.922207298869978,0.0240163667703501,-0.98999485809414,0.020284662170498
escovopsis_weberi,-0.875664913903087,0.0338481140539528,-1.06893332128038,0.0175268490700858
eutypa_lata_ucrel1,-0.631861967457557,0.0299320641090096,-1.0051414701165,0.0132243879267773
exidia_glandulosa_hhb12029,-0.72657689685498,0.0116501310605672,-1.01597470089007,0.00763831552336304
exophiala_aquamarina_cbs_119918,-0.864238070700024,0.0159996388864094,-1.01623668103727,0.0130076803585716
exophiala_dermatitidis_nih_ut8656,-0.835351739767018,0.0194739987175431,-1.02488125882381,0.0160606772116307
exophiala_mesophila,-0.871110234779551,0.0185997424146771,-1.03518361534835,0.0163960751205171
exophiala_oligosperma,-0.725247901484582,0.0176691032595618,-1.00667847975089,0.0144606095287552
exophiala_sideris,-0.840306981577095,0.0196292787397985,-1.02289917595136,0.0152398401265375
exophiala_spinifera,-0.758687093287707,0.020947091437808,-0.996970844411917,0.0140165409635165
exophiala_xenobiotica,-0.877640034218239,0.019026427883435,-1.0278049093476,0.0163250350989591
fibroporia_radiculosa,-0.77346992842076,0.0217491242943126,-1.01749029224473,0.0180278722697241
fibulorhizoctonia_sp_cbs_109695,-0.693867267131974,0.00981320137010896,-1.00244718134223,0.00654939807838923
fistulina_hepatica_atcc_64428,-0.811181390038599,0.0151346159632328,-1.01419175088909,0.0139512018251899
fomitiporia_mediterranea_mf3_22,-0.761400216970666,0.0580747686493921,-0.99750961967725,0.0554477200573743
fomitopsis_pinicola_fp_58527_ss1,-0.737823167995563,0.0137102482600308,-0.990042779573378,0.0103545144009552
fonsecaea_erecta,-0.755979862440598,0.0274587330916176,-1.02054233734855,0.0143341207503003
fonsecaea_monophora,-0.765285418784108,0.0226945758192171,-0.978511916538896,0.0165038714928914
fonsecaea_multimorphosa_cbs_102226,-0.798689226616249,0.0212924863346229,-0.993885108837964,0.0149383231306056
fonsecaea_nubica,-0.803069048407443,0.0244554659680393,-1.028106935508,0.0146062762109099
fonsecaea_pedrosoi_cbs_271_37,-0.778667865453158,0.0219374165887689,-1.01452733732098,0.0136692937974876
fusarium_culmorum,-0.630742112011334,0.0200027752676416,-1.04468574510732,0.0155479551160707
fusarium_fujikuroi,-0.695500231934495,0.0185954887523559,-1.02087194598447,0.0114005214683119
fusarium_graminearum,-0.627512438324026,0.0180553220279615,-1.01214675861588,0.0122908186171838
fusarium_langsethiae,-0.686081309932378,0.0229340550920012,-0.997237469998257,0.0148244131013845
fusarium_oxysporum,-0.758031545242386,0.0138520571809335,-1.01027076829797,0.0103855196169183
fusarium_poae,-0.669474611022226,0.0184561476025658,-0.982515763613916,0.0120241391577768
fusarium_pseudograminearum,-0.616193115519053,0.0217797128153069,-1.02400558117199,0.0166785384601593
fusarium_solani,-0.674303436283912,0.0208723337625748,-1.01533520382309,0.0135510169216659
fusarium_verticillioides,-0.724914464420206,0.0151383572874123,-1.00755910407861,0.0122662408308302
gaeumannomyces_graminis,-0.587897157074762,0.0302121931968168,-1.01612920875936,0.0111406125088785
galerina_marginata_cbs_339_88,-0.808161844090525,0.0112023098457046,-1.00677770923171,0.00919958731511357
gelatoporia_subvermispora_b,-0.693013010202317,0.0151334838648492,-0.989769873565158,0.0126865069175797
geotrichum_candidum,-0.662755473047996,0.0373397304293606,-1.01529210026588,0.0196423837642613
glarea_lozoyensis_74030,-0.767781566611718,0.0159488726913457,-1.03783532816606,0.0164005009841681
gloeophyllum_trabeum_atcc_11539,-0.642316715923528,0.0167826254953816,-1.00218124484717,0.0127290658233838
gonapodya_prolifera_jel478,-0.740499359445029,0.0145227024289655,-0.990497283435006,0.0111931190017705
grifola_frondosa,-0.773382418562343,0.0126423344217592,-1.01972748609881,0.0112705424641269
grosmannia_clavigera_kw1407,-0.717400176509066,0.022561393585255,-0.986569638860522,0.0152438015365539
gymnopus_luxurians_fd_317_m1,-0.817399464311554,0.0126887039817534,-0.99720550796997,0.0111262516443919
hanseniaspora_opuntiae,-0.491370682631886,0.0483061330206462,-0.980594979323102,0.0302488246533081
hanseniaspora_osmophila,-0.622119084797033,0.0424264316361479,-1.04087196283704,0.0310512754693217
hanseniaspora_uvarum_dsm_2768,-0.72939984176102,0.0475393534234046,-0.995410937442426,0.0356670381104486
hanseniaspora_valbyensis_nrrl_y_1626,-0.780795781195777,0.0297040671674773,-1.07557741469382,0.0273527897862795
hebeloma_cylindrosporum_h7,-0.859392390023632,0.0133879232257511,-0.992314638818651,0.0122471808889169
heterobasidion_irregulare_tc_32_1,-0.627945151072753,0.0146601956569708,-1.01621504706752,0.0126889442180339
hirsutella_minnesotensis_3608,-0.672158978664264,0.0274438940580536,-0.990211618692657,0.0150396943491106
histoplasma_capsulatum_nam1,-0.785140749979851,0.0193162728270567,-1.03605751825498,0.0146244175158358
hydnomerulius_pinastri_md_312,-0.834706410553237,0.0161129581217252,-1.00438060294276,0.0152179481857664
hypholoma_sublateritium_fd_334_ss_4,-0.650885682399404,0.0148495681885171,-0.989978760061785,0.00942431318111671
hyphopichia_burtonii_nrrl_y_1933,-0.668585911703806,0.0306608302637615,-1.0370547308049,0.0250397739398493
hypsizygus_marmoreus,-0.854155872282041,0.0132013709586079,-1.00743719961637,0.0106590770527729
isaria_fumosorosea_arsef_2679,-0.651800172825523,0.0439436131554998,-0.976436939646514,0.0121072678037695
jaapia_argillacea_mucl_33604,-0.820297482642184,0.0123746159363498,-1.00644431981128,0.0107500635535181
kalmanozyma_brasiliensis_ghg001,-0.728245846719502,0.0237929020229616,-1.02027378355618,0.0198389555277304
kazachstania_africana_cbs_2517,-0.662407964637673,0.0285846635823502,-0.992316276511882,0.0219242595368213
kazachstania_naganishii_cbs_8797,-0.503638301907011,0.0471965644210414,-0.983318423389966,0.0228094192960132
kluyveromyces_lactis,-0.736264199091967,0.0338120780608814,-1.08543460331722,0.0251138131702621
kluyveromyces_marxianus_dmku3_1042,-0.559667331200294,0.0297736391104676,-0.994412417886908,0.0273906589190135
komagataella_pastoris,-0.863964664009861,0.0282245976774127,-0.981022974206113,0.026798444852161
komagataella_phaffii_cbs_7435,-0.875101000881983,0.0257038670432158,-1.01652068947443,0.0217987535267964
kuraishia_capsulata_cbs_1993,-0.745874576574041,0.0224337632421331,-1.01448301517323,0.024375178069028
kwoniella_bestiolae_cbs_10118,-0.797566621363166,0.0191711125288009,-1.01326681992579,0.0149353626374323
kwoniella_dejecticola_cbs_10117,-0.812100697034602,0.0185278859594515,-0.983163643531756,0.0169892192837915
kwoniella_heveanensis_cbs_569,-0.807474773865404,0.0252358782156151,-1.02002156052919,0.0171271123210156
kwoniella_mangroviensis_cbs_8886,-0.763992013165344,0.0190097587341558,-1.01481607377901,0.0160749914264689
kwoniella_pini_cbs_10737,-0.486181131125185,0.0398823959425268,-1.01407695710881,0.0201002632679623
laccaria_amethystina_laam_08_1,-0.795947432514973,0.0134863327703695,-1.00859065278806,0.010176551818625
laccaria_bicolor_s238n_h82,-0.839352259983872,0.0140637464735159,-0.988729471065688,0.01021830046752
lachancea_lanzarotensis,-0.803096167811686,0.0278097233330531,-0.99878406903779,0.0263778578891193
lachancea_thermotolerans_cbs_6340,-0.585178187268069,0.0416072409177078,-1.00449392960192,0.0251200671756289
laetiporus_sulphureus_93_53,-0.758929080984864,0.0143905797156809,-0.990478170485089,0.0121664027425556
leptosphaeria_maculans,-0.740825292463794,0.0160461083467319,-1.00421623174516,0.0129670363621912
leucoagaricus_sp_symc_cos,-0.730699472276798,0.0524483309771301,-0.980973573717575,0.0537383369724546
lichtheimia_corymbifera_jmrc_fsu_9682,-0.822306585356606,0.0183642995828123,-1.01651361763955,0.0132023835585064
lichtheimia_ramosa,-0.795428459462443,0.020869181693619,-0.982920664425869,0.0140669232816207
lipomyces_starkeyi_nrrl_y_11557,-0.758828461241258,0.01928291526809,-0.99700344102349,0.0166590203263474
lodderomyces_elongisporus_nrrl_yb_4239,-0.780604751051402,0.0262881229466939,-1.03508849185674,0.0236595222993717
macrophomina_phaseolina_ms6,-0.564387430656715,0.0169742450585733,-1.01948242010927,0.0121682258372435
madurella_mycetomatis,-0.80019474937786,0.0208487067225446,-1.0511369260089,0.0144810928590268
magnaporthe_oryzae,-0.573017448645639,0.0250203983342492,-1.0142984708326,0.0123110566391202
magnaporthe_poae,-0.661447613553979,0.0222447101060795,-1.01516746475001,0.0111988366705376
malassezia_pachydermatis,-0.564302041989375,0.0286080579609068,-1.01329296757909,0.0221411238508546
malassezia_sympodialis_atcc_42132,-0.530816918074173,0.0308817764376815,-1.013156754821,0.0252169082430842
marssonina_brunnea_f_sp_multigermtubi_mb_m1,-0.6642342036522,0.0194619913440615,-1.00671507168534,0.0145140310202996
melampsora_laricipopulina,-0.591292209413362,0.0175721349561893,-1.03498224544326,0.0110648687872862
metarhizium_acridum_cqma_102,-0.726612708967554,0.0262743917599824,-0.992194358937631,0.0156077260765603
metarhizium_album_arsef_1941,-0.654192283118144,0.0363001293526468,-0.998582153709662,0.0150061371874531
metarhizium_anisopliae_arsef_23,-0.651726890705525,0.0257150735025786,-1.00840959167421,0.0134272962413244
metarhizium_anisopliae,-0.654780981054305,0.0278538451477722,-0.985763952536231,0.0142785586998936
metarhizium_brunneum_arsef_3297,-0.631364001567417,0.0302493069175644,-0.987666953461233,0.0153376683351931
metarhizium_guizhouense_arsef_977,-0.686362421452927,0.0272057902969531,-1.01694080357414,0.0137779561236359
metarhizium_majus_arsef_297,-0.678803470338316,0.0284775774058259,-0.996059483981156,0.0143406624931046
metarhizium_rileyi_rcef_4871,-0.723130133157613,0.027834231727757,-1.03902355598861,0.0187221982149225
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,-0.379951376945281,0.0268382456212715,-0.997208757722785,0.0203807854546867
meyerozyma_guilliermondii_atcc_6260,-0.716872075593993,0.0229978520511224,-1.03802669501103,0.0250400746108252
microbotryum_violaceum,-0.719903042512413,0.0218741163180494,-1.05131909689559,0.0200133507067261
microdochium_bolleyi,-0.609675885909436,0.031503925261249,-1.02184552125035,0.0119574540982188
microsporum_gypseum_cbs_118893,-0.706862913310287,0.0216860457588096,-1.04091176287733,0.0161083017341608
millerozyma_farinosa_cbs_7064,-0.693877571884064,0.0340926907851295,-0.969828201005095,0.0171768754462736
mitosporidium_daphniae,-0.938323208614627,0.0229526026946237,-1.0677979228634,0.0246115959332663
mixia_osmundae_iam_14324,-0.935123246657562,0.023919911815807,-1.01816512464387,0.0160289941357264
moesziomyces_antarcticus,-0.621859427848776,0.0284819392116448,-1.01268785902107,0.023877052801885
moesziomyces_aphidis_dsm_70725,-0.650546491015601,0.0240920072940706,-1.01252362304773,0.0194184751887422
moniliophthora_perniciosa_fa553,-0.836487950339631,0.0138755230197545,-1.01456675833792,0.0160381736820469
moniliophthora_roreri_mca_2997,-0.849512498082767,0.0121334948206819,-1.02483558950342,0.0102101867162284
mortierella_elongata_ag_77,-0.616378022985221,0.0184187970221459,-0.991385583582801,0.0107057947332535
mortierella_verticillata_nrrl_6337,-0.594406305119396,0.043674001701912,-1.09659780527405,0.0434671807747492
mucor_ambiguus,-0.800000478503014,0.0286811538158629,-1.00437207032594,0.0131928481146857
mucor_circinelloides_f_circinelloides_1006phl,-0.780745532959517,0.0272809184733878,-1.01305748219835,0.0142720229987938
myceliophthora_thermophila_atcc_42464,-0.652899891933666,0.0266982713750826,-1.02417331936817,0.0157514153173837
mycosphaerella_eumusae,-0.76967813456434,0.0142548047687216,-1.04451518646482,0.0133945412233474
nadsonia_fulvescens_var_elongata_dsm_6958,-0.665250723701839,0.0261202603041969,-1.00552551751131,0.0247380129693111
naumovozyma_castellii_cbs_4309,-0.693528830573157,0.0349683235703778,-1.01899826382427,0.0223331363556093
naumovozyma_dairenensis_cbs_421,-0.764659346956954,0.0297715952095914,-1.02903355690166,0.0247714588440133
nematocida_parisii_ertm3,-0.671172308060722,0.0370496162061018,-0.995160278011937,0.029521201751315
nematocida_sp_1_ertm2,-0.657324966922598,0.0297964613354512,-1.05975059101625,0.0312425624821887
neofusicoccum_parvum_ucrnp2,-0.78684376579433,0.0356565437238769,-0.995777051795214,0.0141654613057867
neolentinus_lepideus_hhb14362_ss_1,-0.704592219234841,0.0139051477073603,-0.998839487605851,0.0116082660147705
neonectria_ditissima,-0.610059338012265,0.0320799358805155,-0.992341082105962,0.0134843237442653
neosartorya_fischeri,-0.762173219414914,0.0195454354266666,-1.02210474140408,0.0135556258029377
neurospora_crassa,-0.656391773573603,0.0228652343475408,-1.02892221127336,0.0148727274194101
neurospora_tetrasperma_fgsc_2509,-0.580147689589121,0.0191170094879707,-1.01068503152362,0.0134782460205165
nosema_apis_brl_01,-0.822422559684562,0.0373216453893924,-1.07581996438394,0.0298496546296109
nosema_bombycis_cq1,-0.788255288202228,0.0259462631505629,-1.05496465158906,0.0189957615887396
nosema_ceranae_brl01,-0.939185742632061,0.0365051325308241,-1.07413888200206,0.0350500943305862
ogataea_parapolymorpha_dl_1,-0.671833709962591,0.0274156817492166,-1.05477294503311,0.0233736507243039
ogataea_polymorpha,-0.665800629040734,0.0272598060431045,-1.02378811585191,0.0249825593000742
oidiodendron_maius_zn,-0.790019456298261,0.0123399108687507,-1.00704216599059,0.0116967759823334
ophiocordyceps_sinensis_co18,-0.806791441496029,0.0268657398464877,-1.01027937818775,0.0147053194040674
ophiocordyceps_unilateralis,-0.774947569318682,0.0202448941420798,-1.04052826722737,0.0173682750437016
ophiostoma_piceae_uamh_11346,-0.697160546852955,0.0361086374802467,-0.966083010564788,0.0157704561319537
ordospora_colligata_oc4,-0.735983361679758,0.0399727997967657,-1.09077870069803,0.0330496618618302
