aa,Sanov,KL,SanovRand,KLRand,Ratio
/home/dfc/seqsTb/blastomyces_dermatitidis_er_3ForTb.txt,0,0.0432249606812583,2.42555137735741e-88,0.00780914412451907,0.180662839281772
/home/dfc/seqsTb/blastomyces_gilchristii_slh14081ForTb.txt,0,0.0388797560841853,1.84494369011042e-107,0.00963327674010668,0.247771017885194
/home/dfc/seqsTb/blumeria_graminisForTb.txt,2.48224288938023e-214,0.0356099078597151,5.21401929640588e-108,0.0178850158577302,0.502248304831005
/home/dfc/seqsTb/botryobasidium_botryosum_fd_172_ss1ForTb.txt,0,0.0206622234429651,8.64384122895226e-98,0.00536477417289284,0.259641668656883
/home/dfc/seqsTb/botrytis_cinereaForTb.txt,0,0.0410268642257349,1.42912194697681e-97,0.00778582080890448,0.189773724018144
/home/dfc/seqsTb/brettanomyces_bruxellensis_awri1499ForTb.txt,0,0.0883849864184349,2.79529079717209e-108,0.0206789624165197,0.233964650043852
/home/dfc/seqsTb/byssochlamys_spectabilis_no_5ForTb.txt,0,0.0657790934042748,5.50319668737268e-104,0.0135849343236257,0.206523587063346
/home/dfc/seqsTb/calocera_cornea_hhb12733ForTb.txt,0,0.0731579957945623,1.36367852085052e-86,0.00587764231388226,0.0803417623739651
/home/dfc/seqsTb/calocera_viscosa_tufc12733ForTb.txt,0,0.0466432435392023,3.7680209342196e-87,0.00631841095977115,0.135462512474303
/home/dfc/seqsTb/candida_albicans_wo_1ForTb.txt,0,0.162224680540583,1.66057270831644e-89,0.0197777583909242,0.121915841196411
/home/dfc/seqsTb/candida_arabinofermentans_nrrl_yb_2248ForTb.txt,0,0.164799412015395,4.52862875985856e-90,0.0189291718050985,0.1148618892119
/home/dfc/seqsTb/_candida_aurisForTb.txt,0,0.117924963672468,1.01682551935698e-98,0.0166804652602294,0.141449823182128
/home/dfc/seqsTb/candida_dubliniensis_cd36ForTb.txt,0,0.172436523930665,5.40283945962166e-94,0.0211937307905075,0.122907434616515
/home/dfc/seqsTb/_candida_glabrataForTb.txt,0,0.305982690763035,5.34734104312999e-106,0.0257322102358059,0.0840969473522732
/home/dfc/seqsTb/candida_maltosa_xu316ForTb.txt,0,0.118408715402111,5.93116747079629e-88,0.0189264292418487,0.159839832545901
/home/dfc/seqsTb/candida_orthopsilosis_co_90_125ForTb.txt,2.22154657873967e-290,0.0665886055668782,1.07049425534489e-110,0.0252811740981071,0.379662164162846
/home/dfc/seqsTb/candida_parapsilosis_cdc317ForTb.txt,2.051043206437e-242,0.054920284610644,1.3988847822165e-100,0.0226904997497638,0.413153353276071
/home/dfc/seqsTb/candida_tanzawaensis_nrrl_y_17324ForTb.txt,0,0.21394756221906,2.00007618070214e-109,0.0227431703649401,0.106302545021071
/home/dfc/seqsTb/_candida_tenuis_atcc_10573ForTb.txt,0,0.0709232116704683,4.13558594797586e-109,0.0184519146849128,0.260167500178168
/home/dfc/seqsTb/candida_tropicalis_mya_3404ForTb.txt,0,0.189515461594708,1.01652404234604e-90,0.0186278559298428,0.0982920114965592
/home/dfc/seqsTb/capronia_coronata_cbs_617_96ForTb.txt,4.31179213235278e-173,0.0210248380284107,1.46789145541457e-113,0.0137632191832029,0.654617132584082
/home/dfc/seqsTb/capronia_epimyces_cbs_606_96ForTb.txt,1.82590103985638e-233,0.0245431762345752,1.11882141848558e-108,0.0113838751645081,0.463830559488511
/home/dfc/seqsTb/capronia_semi_immersaForTb.txt,3.53519982379053e-219,0.020638575641749,2.64450734374787e-108,0.0101635772712476,0.492455363571125
/home/dfc/seqsTb/ceraceosorus_bombacisForTb.txt,3.69510347792115e-241,0.0338189370099393,7.09434403974432e-93,0.0129615831274273,0.383264060713024
/home/dfc/seqsTb/ceratocystis_plataniForTb.txt,4.49969841822924e-290,0.0553222342100734,1.15399803231133e-108,0.0206373791896019,0.373039510863502
/home/dfc/seqsTb/cercospora_fijiensis_cirad86ForTb.txt,0,0.0343648900324284,3.4665373279128e-102,0.00763840193813521,0.222273428808509
/home/dfc/seqsTb/chaetomium_globosum_cbs_148_51ForTb.txt,0,0.0446986555270844,2.87885791505373e-102,0.00949235864671217,0.212363404106426
/home/dfc/seqsTb/chaetomium_thermophilum_var_thermophilum_dsm_1495ForTb.txt,4.94065645841247e-324,0.0509695622955664,6.6483571568829e-87,0.0135929944725587,0.266688467790533
/home/dfc/seqsTb/choanephora_cucurbitarumForTb.txt,0,0.068395212054586,4.74308112530112e-87,0.00762352687222475,0.111462873543552
/home/dfc/seqsTb/cladophialophora_bantiana_cbs_173_52ForTb.txt,2.20901879019884e-256,0.021148526508923,1.18274378950762e-110,0.00909346230446278,0.429980892551831
/home/dfc/seqsTb/cladophialophora_carrionii_cbs_160_54ForTb.txt,2.65406019980356e-213,0.0224128638760662,5.9332758465524e-95,0.00993475009637047,0.443261073252642
/home/dfc/seqsTb/cladophialophora_immundaForTb.txt,0,0.0349182289555523,5.29689340372224e-115,0.00891452943035713,0.255297295911099
/home/dfc/seqsTb/cladophialophora_psammophila_cbs_110553ForTb.txt,7.34275197435079e-260,0.020474861384864,1.87787344466227e-97,0.0076425987931599,0.373267425332103
/home/dfc/seqsTb/cladophialophora_yegresii_cbs_114405ForTb.txt,5.89973873083954e-193,0.0204284864024013,7.38551339355189e-109,0.0114913118892491,0.562514112053764
/home/dfc/seqsTb/claviceps_purpurea_20_1ForTb.txt,4.63904527891427e-269,0.0328230387499568,3.39732028878338e-89,0.0108216684182936,0.329697335482319
/home/dfc/seqsTb/clavispora_lusitaniae_atcc_42720ForTb.txt,0,0.0873999914534561,2.77676348288624e-99,0.0178407734411731,0.204127862537309
/home/dfc/seqsTb/coccidioides_immitis_rsForTb.txt,3.67849783314613e-269,0.0259223656074512,3.08539408121629e-93,0.00893364092678125,0.344630619830982
/home/dfc/seqsTb/coccidioides_posadasii_str_silveiraForTb.txt,1.62343961434828e-245,0.0224552328857977,6.29043836626504e-84,0.00763229022949866,0.339889159391702
/home/dfc/seqsTb/colletotrichum_fioriniae_pj7ForTb.txt,0,0.0670151500111687,4.9938468204197e-88,0.00683646040214978,0.102013655136345
/home/dfc/seqsTb/colletotrichum_gloeosporioidesForTb.txt,0,0.0841226634231926,3.42366825592032e-98,0.00674569799355871,0.080188830441844
/home/dfc/seqsTb/colletotrichum_graminicolaForTb.txt,0,0.0683473631882005,5.28413763021354e-82,0.00695223701447286,0.101719169404228
/home/dfc/seqsTb/colletotrichum_higginsianumForTb.txt,0,0.0853580393996237,2.9684653049904e-84,0.00504628611561839,0.0591190490211827
/home/dfc/seqsTb/colletotrichum_incanumForTb.txt,0,0.072386042159598,1.64322215162841e-96,0.00814865550456442,0.11257219294568
/home/dfc/seqsTb/colletotrichum_nymphaeae_sa_01ForTb.txt,0,0.0706685384988609,1.17332380641033e-103,0.0075350169770781,0.106624774434801
/home/dfc/seqsTb/colletotrichum_orbiculareForTb.txt,0,0.0705611247567786,7.82242973626714e-72,0.00553756321173306,0.0784789532596145
/home/dfc/seqsTb/colletotrichum_salicisForTb.txt,0,0.0610786160200599,2.07428217432565e-97,0.00716814691910599,0.117359353996361
/home/dfc/seqsTb/colletotrichum_simmondsiiForTb.txt,0,0.0694610278449334,1.42088320992248e-84,0.00646591879012749,0.0930870013119037
/home/dfc/seqsTb/colletotrichum_sublineolaForTb.txt,0,0.0651116484041847,4.82153822367296e-84,0.00681797053098328,0.104711993907147
/home/dfc/seqsTb/colletotrichum_tofieldiaeForTb.txt,0,0.0819577945658875,8.9787816613053e-98,0.00855114323101053,0.104335936274323
/home/dfc/seqsTb/conidiobolus_coronatus_nrrl_28638ForTb.txt,0,0.0619215586721066,6.15375789644232e-78,0.0072461615780825,0.117021627579711
/home/dfc/seqsTb/coniophora_puteana_rwd_64_598_ss2ForTb.txt,2.1803400422029e-139,0.133926110351876,6.58746254790801e-92,0.0880673910767315,0.657581937124463
/home/dfc/seqsTb/coniosporium_apollinis_cbs_100218ForTb.txt,7.90708293360069e-211,0.0231096634990962,5.39443469029547e-88,0.0095988401822041,0.415360447917362
/home/dfc/seqsTb/coprinopsis_cinerea_okayama7_130ForTb.txt,0,0.0245765680528418,3.73873365198856e-101,0.00761166383917161,0.309712235768878
/home/dfc/seqsTb/cordyceps_brongniartii_rcef_3172ForTb.txt,0,0.0733998038894778,4.18814539645895e-93,0.0100785669575287,0.137310543400151
/home/dfc/seqsTb/cordyceps_confragosa_rcef_1005ForTb.txt,0,0.0891676736319052,8.60967673744235e-99,0.00912925678958875,0.1023830320759
/home/dfc/seqsTb/cordyceps_militaris_cm01ForTb.txt,0,0.0903823157075343,5.77319618831069e-96,0.0104960964470471,0.116129979242966
/home/dfc/seqsTb/cryptococcus_amylolentus_cbs_6039ForTb.txt,0,0.050948512737524,1.78635695590965e-111,0.0109746413753023,0.215406511115276
/home/dfc/seqsTb/cryptococcus_depauperatus_cbs_7855ForTb.txt,6.430691514247e-271,0.0447292744355407,3.73800039275893e-103,0.0169564824045065,0.379091380722987
/home/dfc/seqsTb/cryptococcus_gattii_ca1873ForTb.txt,0,0.0775384330644064,1.25732744511262e-106,0.0175794846416537,0.226719627246678
/home/dfc/seqsTb/cryptococcus_gattii_vgii_mmrl2647ForTb.txt,0,0.0727800305040973,1.15900385174732e-108,0.0176451280905693,0.242444637194483
/home/dfc/seqsTb/cryptococcus_gattii_vgiv_ind107ForTb.txt,0,0.069027594786232,8.01350432048962e-102,0.0166439690638345,0.24112051296845
/home/dfc/seqsTb/cryptococcus_gattii_wm276ForTb.txt,0,0.0799209423131828,5.50427127345628e-120,0.0200426747517165,0.250781261727071
/home/dfc/seqsTb/cryptococcus_neoformansForTb.txt,0,0.0815468960996928,1.88092041054929e-118,0.020375321687927,0.249860174481905
/home/dfc/seqsTb/cutaneotrichosporon_oleaginosusForTb.txt,0,0.0632566199469287,5.39868343025283e-82,0.00918454022336705,0.145194925544121
/home/dfc/seqsTb/cyberlindnera_jadiniiForTb.txt,0,0.108017722679468,2.53657289234711e-104,0.0232833612256121,0.215551306286129
/home/dfc/seqsTb/cylindrobasidium_torrendii_fp15055_ss_10ForTb.txt,0,0.0219994785738251,1.41718747706548e-98,0.00643985207957006,0.292727487061087
/home/dfc/seqsTb/cyphellophora_europaea_cbs_101466ForTb.txt,6.41598532003876e-285,0.0278328424533523,2.72022684621249e-84,0.00818410244291296,0.29404479462094
/home/dfc/seqsTb/dactylellina_haptotyla_cbs_200_50ForTb.txt,0,0.0497940947470717,1.62365888462213e-106,0.0108031460743351,0.216956370614015
/home/dfc/seqsTb/daedalea_quercina_l_15889ForTb.txt,0,0.0390085108064901,5.00113701785198e-91,0.00673007212080615,0.1725283016876
/home/dfc/seqsTb/debaryomyces_fabryiForTb.txt,0,0.123856224824001,2.31644561046473e-115,0.0240968825769493,0.194555280618239
/home/dfc/seqsTb/debaryomyces_hansenii_cbs767ForTb.txt,0,0.127705515773695,3.09922264489835e-98,0.0201908442259965,0.15810471539676
/home/dfc/seqsTb/diaporthe_ampelinaForTb.txt,0,0.0497281215884891,5.8775237919249e-102,0.00910411060953802,0.183077709728843
/home/dfc/seqsTb/diaporthe_helianthiForTb.txt,0,0.0428743138430157,4.39428369973965e-87,0.00616993293264697,0.143907444332245
/home/dfc/seqsTb/dichomitus_squalens_lyad_421_ss1ForTb.txt,9.04592361596252e-308,0.0395941921155412,3.25996007027649e-88,0.0112816853291081,0.284932832981832
/home/dfc/seqsTb/diplodia_seriataForTb.txt,0,0.0511205065312848,3.34813017175359e-76,0.0077359476979846,0.151327680864241
/home/dfc/seqsTb/dothistroma_septosporumForTb.txt,4.52549304395876e-271,0.020852567120132,2.7716003635865e-85,0.00652218638625686,0.312776184758569
/home/dfc/seqsTb/drechmeria_coniosporaForTb.txt,0,0.0673447622712133,1.2300928082417e-85,0.010755454025971,0.15970735753222
/home/dfc/seqsTb/drechslerella_stenobrocha_248ForTb.txt,5.27416959336348e-282,0.0551252170380807,1.3308043901376e-88,0.0172220363111285,0.312416662218879
/home/dfc/seqsTb/edhazardia_aedis_usnm_41457ForTb.txt,3.83127865573896e-198,0.0461210074891103,2.95226985832318e-80,0.0185799749514552,0.402852755457307
/home/dfc/seqsTb/emmonsia_crescens_uamh_3008ForTb.txt,9.39037690803925e-277,0.0306834211319704,2.98839186278365e-98,0.0108409097088556,0.35331489478401
/home/dfc/seqsTb/emmonsia_parva_uamh_139ForTb.txt,0,0.0544209376482788,2.61336491217765e-101,0.0129501484993869,0.237962612534966
/home/dfc/seqsTb/emmonsia_sp_cac_2015aForTb.txt,2.32806611317339e-216,0.0253039110263031,4.61736628793178e-98,0.0114220525246367,0.451394747348091
/home/dfc/seqsTb/encephalitozoon_cuniculi_gb_m1ForTb.txt,2.01206376266089e-207,0.0836884039575961,3.27586548164604e-87,0.0350164095282403,0.418414115604149
/home/dfc/seqsTb/encephalitozoon_hellem_atcc_50504ForTb.txt,1.73043149678414e-131,0.0617367800665786,1.16242740964049e-101,0.047654415415048,0.77189667753414
/home/dfc/seqsTb/encephalitozoon_intestinalis_atcc_50506ForTb.txt,4.49432211153226e-126,0.0586870489772564,1.61768678556001e-113,0.0528082794407617,0.899828503239737
/home/dfc/seqsTb/encephalitozoon_romaleae_sj_2008ForTb.txt,6.23543390094116e-132,0.0655622795371819,8.13932859740994e-103,0.051013358698712,0.77809007037013
/home/dfc/seqsTb/endocarpon_pusillum_z07020ForTb.txt,4.9367897830763e-230,0.0280760319105685,9.93975637643753e-102,0.0123666455904731,0.440469850934241
/home/dfc/seqsTb/enterocytozoon_bieneusi_h348ForTb.txt,0,0.288751269987849,1.72258528882137e-80,0.0199222237989249,0.068994411002117
/home/dfc/seqsTb/eremothecium_cymbalariae_dbvpg_7215ForTb.txt,0,0.107978048128071,3.07681892074571e-112,0.0299504997282178,0.277375820802891
/home/dfc/seqsTb/eremothecium_sinecaudumForTb.txt,0,0.0964202863692528,1.04155311705508e-120,0.0314049673955137,0.325709128006991
/home/dfc/seqsTb/erysiphe_necatorForTb.txt,5.50450085502848e-177,0.0296242332383274,3.8235585029898e-106,0.0177177254250426,0.598082160726432
/home/dfc/seqsTb/escovopsis_weberiForTb.txt,0,0.0541703242691439,7.86927496362782e-79,0.0112036666094535,0.206822956307007
/home/dfc/seqsTb/eutypa_lata_ucrel1ForTb.txt,0,0.0735731422899876,5.88841787875309e-111,0.00900304902001189,0.122368689711885
/home/dfc/seqsTb/exidia_glandulosa_hhb12029ForTb.txt,0,0.0277076536459683,3.03048222711473e-89,0.00284309320014994,0.102610391932759
/home/dfc/seqsTb/exophiala_aquamarina_cbs_119918ForTb.txt,3.80685325245167e-257,0.020694972519088,1.81688836612306e-107,0.00861477320719957,0.416273720549942
/home/dfc/seqsTb/exophiala_dermatitidis_nih_ut8656ForTb.txt,1.93159342129196e-233,0.0267667706378158,1.11066799061066e-106,0.0121868753798745,0.455298681517335
/home/dfc/seqsTb/exophiala_mesophilaForTb.txt,3.43303354833144e-205,0.0230963745965975,1.07887683538387e-104,0.0117441586115886,0.50848493829498
/home/dfc/seqsTb/exophiala_oligospermaForTb.txt,0,0.0438932561699317,8.52376080510027e-116,0.00960476376186511,0.218820944262611
/home/dfc/seqsTb/exophiala_siderisForTb.txt,1.35052269988049e-237,0.0242923648377418,5.43547415262985e-99,0.0100776312777948,0.41484768342264
/home/dfc/seqsTb/exophiala_spiniferaForTb.txt,0,0.0426794846865498,1.05647776458062e-106,0.00983392759514063,0.230413456661058
/home/dfc/seqsTb/exophiala_xenobioticaForTb.txt,3.52138956589027e-238,0.0199808652411137,1.5316186383507e-115,0.00966126884171048,0.483526049804438
/home/dfc/seqsTb/fibroporia_radiculosaForTb.txt,0,0.0418656121470393,2.43064323426587e-108,0.0116959800866409,0.2793696183293
/home/dfc/seqsTb/fibulorhizoctonia_sp_cbs_109695ForTb.txt,0,0.0325505798923894,2.0031267427829e-89,0.00232730940272245,0.0714982470486369
/home/dfc/seqsTb/fistulina_hepatica_atcc_64428ForTb.txt,4.17916676826103e-219,0.0204056498448489,4.1335164375554e-94,0.00872590983926102,0.427622247054472
/home/dfc/seqsTb/fomitiporia_mediterranea_mf3_22ForTb.txt,9.69410327705876e-111,0.164704439227089,1.9333052854808e-89,0.132815892168531,0.806389267901935
/home/dfc/seqsTb/fomitopsis_pinicola_fp_58527_ss1ForTb.txt,0,0.027656013173928,8.51420154354186e-92,0.00598345297655398,0.216352694762047
/home/dfc/seqsTb/fonsecaea_erectaForTb.txt,0,0.0498015365752225,2.77182704807265e-99,0.00879325858336561,0.176566009566469
/home/dfc/seqsTb/fonsecaea_monophoraForTb.txt,0,0.037831159406643,1.74795950914314e-118,0.0109687132629627,0.289938596516728
/home/dfc/seqsTb/fonsecaea_multimorphosa_cbs_102226ForTb.txt,1.82583322225086e-306,0.0276518717158254,2.74572192388474e-104,0.0093663853896479,0.338725185980356
/home/dfc/seqsTb/fonsecaea_nubicaForTb.txt,0,0.0388472739869047,6.74404947234274e-104,0.00988927604341651,0.254568082351162
/home/dfc/seqsTb/fonsecaea_pedrosoi_cbs_271_37ForTb.txt,0,0.0378843317400356,2.98007968139871e-94,0.0082188782803815,0.216946634740185
/home/dfc/seqsTb/fusarium_culmorumForTb.txt,0,0.0715774559566007,3.24922196053119e-93,0.00864750063253844,0.120813187853193
/home/dfc/seqsTb/fusarium_fujikuroiForTb.txt,0,0.0436008397966501,1.51115586906847e-88,0.00657458833271361,0.150790405950363
/home/dfc/seqsTb/fusarium_graminearumForTb.txt,0,0.064220073686524,4.1908147591899e-90,0.00677708575760419,0.105529087224114
/home/dfc/seqsTb/fusarium_langsethiaeForTb.txt,0,0.0592239646645341,1.7111085600131e-102,0.0093401840738286,0.157709537460634
/home/dfc/seqsTb/fusarium_oxysporumForTb.txt,0,0.0306157184220283,5.11313424954008e-95,0.00501823116288386,0.163910286007635
/home/dfc/seqsTb/fusarium_poaeForTb.txt,0,0.0515111157887525,3.63207075697854e-93,0.00694296932858238,0.134785846166788
/home/dfc/seqsTb/fusarium_pseudograminearumForTb.txt,0,0.0696031442518868,1.03238711926671e-101,0.00912774173425354,0.131139790197138
/home/dfc/seqsTb/fusarium_solaniForTb.txt,0,0.0547165066072367,1.22613861619457e-105,0.0071399983705102,0.130490757053665
/home/dfc/seqsTb/fusarium_verticillioidesForTb.txt,0,0.0355101519991384,8.43950459985269e-98,0.00679186920398758,0.191265562708726
/home/dfc/seqsTb/gaeumannomyces_graminisForTb.txt,0,0.11935015614197,4.79930813414548e-85,0.00579659823059917,0.0485679987188619
/home/dfc/seqsTb/galerina_marginata_cbs_339_88ForTb.txt,0,0.019664429877648,3.5165869314014e-93,0.00395884484604055,0.201320092709143
/home/dfc/seqsTb/gelatoporia_subvermispora_bForTb.txt,0,0.0433535203119364,2.65008133753688e-94,0.00737956053183448,0.170218253990384
/home/dfc/seqsTb/geotrichum_candidumForTb.txt,0,0.141898288606474,6.16444099807805e-92,0.0166721466298653,0.11749364135111
/home/dfc/seqsTb/glarea_lozoyensis_74030ForTb.txt,2.18462577005558e-271,0.032723503053809,1.81631586792425e-92,0.0110916785694049,0.338951442673062
/home/dfc/seqsTb/gloeophyllum_trabeum_atcc_11539ForTb.txt,0,0.0452389121219531,9.29732434657102e-93,0.00728590981586219,0.161054045601741
/home/dfc/seqsTb/gonapodya_prolifera_jel478ForTb.txt,0,0.0312111342305442,2.11640838932335e-94,0.00601436796267577,0.192699435984928
/home/dfc/seqsTb/grifola_frondosaForTb.txt,0,0.0261268082705512,1.52882841472e-94,0.00546315209633998,0.209101396533681
/home/dfc/seqsTb/grosmannia_clavigera_kw1407ForTb.txt,0,0.0489239249203001,2.11220071889446e-98,0.0125232812915381,0.255974583231809
/home/dfc/seqsTb/gymnopus_luxurians_fd_317_m1ForTb.txt,6.65916945580963e-289,0.0167728595613063,1.81637953495783e-90,0.00522322016926014,0.311409044484562
/home/dfc/seqsTb/hanseniaspora_opuntiaeForTb.txt,0,0.214169537445431,6.83548307737224e-122,0.0390692135836135,0.182421898322343
/home/dfc/seqsTb/hanseniaspora_osmophilaForTb.txt,0,0.119100628904953,1.2770060237999e-110,0.03325533472666,0.27922047962651
/home/dfc/seqsTb/hanseniaspora_uvarum_dsm_2768ForTb.txt,0,0.185089619167604,8.01781942600138e-135,0.0605901336462533,0.327355655702047
/home/dfc/seqsTb/hanseniaspora_valbyensis_nrrl_y_1626ForTb.txt,0,0.153949077444799,1.65058025112111e-84,0.0225369183315493,0.146392032388959
/home/dfc/seqsTb/hebeloma_cylindrosporum_h7ForTb.txt,1.00056225765265e-232,0.0147288091614043,5.46367943323037e-94,0.00592089322258057,0.401994021220385
