species, E,H,Q,F,Y,C,N,K,D
Eimeria_maxima.EMW001,0.46854371766385,0.493534736099683,0.27224393636613,0.468319972563982,0.479065712034072,0.372964262285731,0.448200001929775,0.421588508957203,0.455276832581573
Eimeria_mitis.EMH001,0.447310700198363,0.397042956569166,0.169265135791791,0.496602698854004,0.46224546067278,0.316348597496488,0.301478638545665,0.447995429913438,0.492042547028627
Eimeria_necatrix.ENH001,0.450348733722346,0.340652805920183,0.185794493237782,0.492379874608668,0.337866108786611,0.253756917837378,0.365880065170547,0.422883415354932,0.36259123736775
Eimeria_praecox.EPH001,0.472236794500724,0.464940914496824,0.220840975729173,0.494294228313261,0.491508696903656,0.379168856711711,0.3374677852717,0.393343393973566,0.467154623228965
Eimeria_tenella.ASM283v1,0.482491186839013,0.422734415924568,0.279165241190558,0.455801104972376,0.407277816655004,0.316105214582372,0.384615384615385,0.478894624962041,0.389640510243525
Eimeria_tenella_gca_000499545.ETH001,0.454902369536516,0.344072298299472,0.219041913925757,0.486753561685359,0.330466850250415,0.268326844554173,0.363732981900501,0.420694745929174,0.369217514830258
Entamoeba_dispar_saw760.JCVI_EDISG_1.0,0.108653316185927,0.1405426911753,0.0658996106785317,0.18317573868801,0.122113955176034,0.0718044179697195,0.138182212111364,0.157617925820413,0.159413321902533
Entamoeba_histolytica_gca_001662325.Ehistolytica_2016,0.109867091501822,0.116247068021892,0.0606452491151647,0.182711351714701,0.1054600016261,0.0714322842217429,0.134282241584264,0.166536443799531,0.183333909456485
Entamoeba_histolytica_hm_1_imss_a.EHA_CA_v1,0.107467372334775,0.110325014169289,0.0589083610234959,0.171917492681042,0.100061202391601,0.0655928683584055,0.128036144987601,0.156869820623099,0.186333156091221
Entamoeba_histolytica_hm_1_imss_b.EHA_CB_v1,0.115036562194115,0.12001648092921,0.0746271187877863,0.179338719329743,0.107429319073895,0.0714408027672181,0.133875038543677,0.162285138659462,0.195241350415665
Entamoeba_histolytica_hm_3_imss.EHA.strHM3_v1,0.108908081650026,0.112868849446956,0.0604668171844691,0.174286332029098,0.102630398649183,0.0688035455127105,0.130693310459489,0.159587259424584,0.186092980806461
Entamoeba_histolytica_ku27.EHA_ku27_v1,0.109542507297667,0.114781985853702,0.0598523548467481,0.178379123720225,0.10347023241006,0.0705929192698763,0.132084601576524,0.163961403816192,0.186512908824101
Entamoeba_invadens_ip1.EIA2_v2,0.355032133083238,0.469987266871395,0.230191274901452,0.375290582298577,0.406185990663867,0.280200700285168,0.425555272089122,0.365356822166161,0.49836077500557
Entamoeba_nuttalli_p19.ENU1_v1,0.111088148170018,0.114457588114175,0.063076869187523,0.174959282453605,0.10158207180247,0.0711797171438427,0.131293020414875,0.158393360476041,0.192717530292882
Gregarina_niphandrodes.GNI3,0.45079554734644,0.416118574857392,0.446188622378501,0.375008412787437,0.381583127304871,0.472797348625903,0.410589494449225,0.388444252908945,0.382632115027713
Hammondia_hammondi.HHA1_v02,0.445289412663121,0.329400766048293,0.345586357295821,0.370770241212089,0.286127198342277,0.404245775492054,0.333721864951768,0.401510596003662,0.298408496753438
Ichthyophthirius_multifiliis.JCVI-IMG1-V.1,0.105841518632964,0.131868580646479,0.128534087271951,0.193755653627916,0.135082350098659,0.251779171364149,0.153370104712857,0.137120896656293,0.139109863255862
Leishmania_braziliensis_mhom_br_75_m2904.ASM284v2,0.216204692230236,0.265269769504815,0.217636522998361,0.396513017106697,0.19803346005165,0.269246372288969,0.256945583714345,0.198903084493868,0.326104737908612
Leishmania_donovani_bpk282a1.ASM22713v2,0.200913007796471,0.24982476548402,0.193445691029538,0.358857715293359,0.170705265565051,0.219977553310887,0.211075739078026,0.174150949163941,0.303883227990594
Leishmania_infantum_jpcm5.ASM287v2,0.195607421405703,0.247166467758851,0.187109404412318,0.354148935468335,0.168074056615275,0.214679280590498,0.208774887306267,0.169995641435421,0.30016240129921
Leishmania_mexicana_mhom_gt_2001_u1103.ASM23466v4,0.191609348600855,0.246073072186332,0.190752488892057,0.360221206448327,0.169357784759261,0.230745539507222,0.211039272915358,0.169490432417222,0.300646038762326
Leishmania_panamensis.ASM75516v1,0.21878738906826,0.269010091338206,0.220815089923688,0.399282465332983,0.198989568384568,0.274223473686508,0.259654834106315,0.19614297997789,0.331088635464506
Leptomonas_pyrrhocoris.ASM129339v1,0.216532517331896,0.185927281469089,0.209879972976557,0.371981754579617,0.137759528078191,0.238290348618211,0.186493853397116,0.196501991405138,0.2807302955351
Leptomonas_seymouri.ASM129953v1,0.254479303389212,0.27308155800957,0.232986012054358,0.425244914280002,0.214120728658174,0.261545467060605,0.268315152131235,0.213619675752948,0.366783331294662
Lotharella_oceanica.ASM69843v2,0.289944556451613,0.354148845166809,0.311181673848945,0.255070853014726,0.283356258596974,0.357573474001507,0.277024409143743,0.173592998319133,0.309408483781007
Monosiga_brevicollis_mx1.V1.0,0.348354851615935,0.392619839408333,0.439100876331198,0.367754210957563,0.379099733566009,0.367208262865426,0.341147140243804,0.278668680627556,0.457661922377579
Nannochloropsis_gaditana.NagaB31_1.0,0.356827886652367,0.421554597409312,0.42571834398116,0.427180165332326,0.33484436385615,0.385645488340656,0.444664048603174,0.407921013450682,0.372881603197837
Nannochloropsis_gaditana_ccmp526.ASM24072v1,0.34239089413221,0.393864160312112,0.409615329286187,0.394809982153828,0.305743168675231,0.348018229526309,0.407698476343224,0.384481316229782,0.349284181953505
Oxytricha_trifallax.oxytricha_asm_v1.1,0.35306215185414,0.332846478416099,0.286629280459036,0.438428271551598,0.388718921750466,0.485956576984697,0.335607262175277,0.38779905228168,0.289086095047199
Oxytricha_trifallax_gca_000711775.Oxytricha_MIC_v2.0,0.389963554807962,0.415376807916772,0.31544372830937,0.412092081963066,0.410371318822023,0.457251644167532,0.367385404101327,0.38763655742073,0.360909822866345
Paulinella_chromatophora.ASM1792v1,0.268998869488758,0.229752373859616,0.286531071328147,0.279652351738241,0.273091178650853,0.289529590288316,0.219822434693529,0.287603173331196,0.197561966680211
Perkinsela_sp_ccap_1560_4.ASM123584v1,0.473680183626626,0.488810018573346,0.49760665099093,0.498315667378241,0.487831143657118,0.447078574517335,0.46990096359743,0.489130018020781,0.466923297780708
Perkinsus_marinus_atcc_50983.JCVI_PMG_1.0,0.327340463687232,0.406942498676878,0.403302289900351,0.307557030688827,0.483098845237857,0.478338507590969,0.487854902957878,0.280212884569439,0.414829603100761
Phytomonas_sp_isolate_em1.AKH_PRJEB1535_v1,0.380012340991077,0.476741711204654,0.409202195018995,0.436545984186434,0.4332296471093,0.422031473533619,0.485509665787453,0.419326259121743,0.417272778974907
Phytomonas_sp_isolate_hart1.AKI_PRJEB1539_v1,0.41290156241943,0.480466217900773,0.438595541602389,0.388502853449229,0.468453350644897,0.44816210272034,0.473515261709762,0.477047468247819,0.432370825763112
Phytophthora_nicotianae.ASM148298v1,0.389537545028161,0.340075062552127,0.3764589600808,0.320773241856595,0.292928450497485,0.420179458089611,0.337003730469102,0.292042360559041,0.38541355077559
Phytophthora_nicotianae_gca_001483015.ASM148301v1,0.405344091302257,0.363023796566566,0.39503465074421,0.343062524699711,0.317178287754084,0.428752918798839,0.361186375952429,0.316803309595889,0.405103042975495
Phytophthora_parasitica_cj01a1.Phyt_para_CJ01A1_V1,0.412841780472005,0.376783022150064,0.40409431714805,0.36553018737773,0.332995199591622,0.429495412372723,0.37541425979412,0.327139886965943,0.417475510490807
Phytophthora_parasitica_gca_000509465.Phyt_para_CJ02B3_V1,0.411544905383306,0.375897891180777,0.400924887308028,0.362616951839358,0.332785535365837,0.429290455979976,0.375177454253517,0.326767609093751,0.416857469495299
Phytophthora_parasitica_gca_000509485.Phyt_para_CJ05E6_V1,0.412060173824199,0.37589956420898,0.401533901862864,0.363597497916124,0.333217473514445,0.430535001447131,0.376258927498043,0.327432880990214,0.417262499801653
Phytophthora_parasitica_gca_000509505.Phyt_para_CHvinca01_V1,0.411512932448325,0.375690544060361,0.401119959608014,0.363112838611217,0.332625915719212,0.429416990500275,0.375617067368231,0.326224139857495,0.416866259266047
Phytophthora_parasitica_gca_000509525.Phyt_para_IAC_01_95_V1,0.411788150267058,0.376208463559143,0.401686705771429,0.363346820754087,0.332801633161482,0.429440369420439,0.375907903003811,0.326981665382923,0.417187944720281
Phytophthora_parasitica_inra_310.PP_INRA-310_V2,0.412477344754615,0.375737826543935,0.403136513033698,0.364448589816908,0.331534905648023,0.429136174561069,0.374695841236064,0.325698044077404,0.41715370778728
Phytophthora_parasitica_p10297.Phyt_para_P10297_V1,0.412760343497607,0.376984793289482,0.403674667422246,0.36504495880201,0.332166035249547,0.429790090625081,0.375123005450624,0.326746797939295,0.417288665684299
Phytophthora_parasitica_p1976.Phyt_para_P1976_V1,0.413004033408439,0.376754226834047,0.403334955457787,0.366004825063145,0.332091996488884,0.429634892197442,0.375453747309947,0.327053657456837,0.417761304448546
Plasmodiophora_brassicae.pbe3.h15,0.379890665522324,0.389335814224995,0.258257956646835,0.181868906930817,0.23903150763203,0.258356597573931,0.245796023675823,0.265700172373871,0.3223937386071
Plasmodium_berghei_gca_000005395.ASM539v1,0.127090973297476,0.187905837052595,0.132673056159106,0.139474296029868,0.132824556170814,0.272167682685456,0.166281600739327,0.128511272519004,0.162448896847654
Plasmodium_berghei_gca_900044335.PbK173,0.115886188500296,0.180232558139535,0.132806891600861,0.102714932126697,0.0819112627986348,0.201190476190476,0.150482968988307,0.16327185244587,0.137878787878788
Plasmodium_chabaudi_chabaudi_gca_000003075.ASM307v1,0.140779076238175,0.184930905515267,0.131418532222429,0.140257434531735,0.141478271210179,0.262318398862135,0.16945153082272,0.148236744842643,0.177506264421392
Plasmodium_coatneyi.ASM168000v1,0.381160523703996,0.459478118183819,0.491132767571264,0.432144228001151,0.43657392011233,0.491717500700776,0.483780646042478,0.44664466746416,0.484739733287818
Plasmodium_cynomolgi_strain_b.PcynB_1.0,0.409899841385102,0.466349341669035,0.488840836374666,0.402220386923251,0.456711252591922,0.47497806545599,0.465687115129784,0.425094864153198,0.466103865668957
Plasmodium_falciparum_7g8.Plas_falc_7G8_V1,0.142149455152945,0.140692753231358,0.134201002994287,0.162962838065691,0.107828451194486,0.126423658096527,0.13803729746255,0.183761267704868,0.131931494651264
Plasmodium_falciparum_camp_malaysia.Plas_falc_Malayan_Camp_V1,0.141936472717718,0.140856128890424,0.133830611245136,0.162821552296012,0.106467943961943,0.124793881844544,0.137321143978003,0.183418439076951,0.131559693512466
Plasmodium_falciparum_dd2.ASM14979v1,0.147990602888639,0.144183911769867,0.140369825294341,0.164512135884298,0.113414090717201,0.128481513586854,0.139088143399344,0.185377073755461,0.134407545686775
Plasmodium_falciparum_fch_4.Plas_falc_FCH_4_V2,0.1410583161739,0.136596762529899,0.131594014056701,0.161538698072015,0.103877253849864,0.128114470483357,0.135733095340407,0.182154232172287,0.128593143336198
Plasmodium_falciparum_hb3.ASM14966v2,0.143082272861793,0.142648166544764,0.133647574156073,0.162561094819159,0.108579632055112,0.128475178894217,0.138975132484843,0.183220824961055,0.132619176015991
Plasmodium_falciparum_igh_cr14.ASM18605v2,0.145386461405868,0.140395778651477,0.1339046701974,0.162627052384676,0.109262900069914,0.128035021211301,0.138799040640746,0.184142676870841,0.132660424046995
Plasmodium_falciparum_malips096_e11.Plas_falc_MaliPS096_E11_V1,0.142923070161302,0.140158710058672,0.135170022866416,0.162764144512611,0.107639985957522,0.129599777654252,0.13802115213677,0.18345094669945,0.133732575150018
Plasmodium_falciparum_nf135_5_c10.Plas_falc_NF135_5_C10_V1,0.14241980995433,0.141655325992824,0.133758423302659,0.162943143812709,0.10764849401213,0.128139763643165,0.138059067339542,0.182744854768807,0.133656801287576
Plasmodium_falciparum_nf54.Plas_falc_NF4_V1,0.142449105421698,0.13865228190996,0.132686996223437,0.162374549721805,0.106058369674606,0.126784008337435,0.13733401411795,0.18331257563311,0.13229972687716
Plasmodium_falciparum_palo_alto_uganda.Plas_falc_Uganda_Palo-Alto_FUP_H_V1,0.142472660004715,0.140850638811436,0.134086881467674,0.16336238819575,0.107184532212175,0.127476910456416,0.137998898861283,0.183762891035243,0.132633386737059
Plasmodium_falciparum_raj116.ASM18602v2,0.148710587287197,0.1415350397708,0.13665979655608,0.160452398707432,0.10756204379562,0.128023052382423,0.13982633125565,0.187939845927547,0.131282898131902
Plasmodium_falciparum_santa_lucia.Plas_falc_Santa_Lucia_Salvador_I_V1,0.14208441539494,0.140650151562663,0.133968324493442,0.162596451703745,0.106457903488382,0.125977274351461,0.137510412947757,0.183168157227879,0.131332308470372
Plasmodium_falciparum_tanzania_2000708_.Plas_falc_02000708_V1,0.145230918745334,0.142075605325013,0.136592702039524,0.163077007821968,0.109296965040338,0.135338345864662,0.138894637711153,0.183779001384364,0.138873374910795
Plasmodium_falciparum_ugt5_1.Plas_falc_5_1_V1,0.143178723790506,0.140259875802327,0.133230735407277,0.162729764592067,0.10712967032967,0.127789675383228,0.138501797197495,0.183956898356707,0.132924221808791
Plasmodium_falciparum_vietnam_oak_knoll_fvo_.Plas_falc_Vietnam_Oak-Knoll_FVO_V1,0.142049273752813,0.14035822332953,0.13339664917797,0.162231526228422,0.107217575506104,0.126896668644571,0.137456295243656,0.183541201810842,0.132114114402975
Plasmodium_fragile.Plas_frag_nilgiri_V1,0.396217866912907,0.47575317898759,0.473159312232602,0.398317160887562,0.457780111519516,0.492106129435776,0.452575293068546,0.432200468196554,0.492255042438424
Plasmodium_gaboni.ASM160202v1,0.134644799115902,0.131907351074277,0.12716692064596,0.152766536678684,0.0859347779001987,0.12261063105525,0.120073356471531,0.172581073740597,0.123565370347794
Plasmodium_inui_san_antonio_1.Plas_inui_San_Antonio_1_V1,0.435159005043286,0.447320230715748,0.469408719888513,0.457195139528617,0.425261307023542,0.438354367658632,0.490423305416392,0.469349233767255,0.490596097646825
Plasmodium_knowlesi_strain_h_gca_900004885.PKNA1-C.2,0.368129194775617,0.475458632628805,0.447410996591796,0.415940400076158,0.476365017567183,0.477888227396629,0.431229511091704,0.429686832053174,0.407389971939152
Plasmodium_malariae.Pmal,0.230921070922183,0.22885027198661,0.301065508669507,0.199507808227502,0.262821659737936,0.292115775457285,0.258482480233612,0.250391976834522,0.236345900736495
Plasmodium_ovale_curtisi.Poc1,0.247387325169923,0.305620620186422,0.329773988829134,0.23200160672352,0.325186687343433,0.343698093149957,0.304752126057352,0.284995199684166,0.277409276419639
Plasmodium_ovale_curtisi_gca_900088565.Poc2,0.240389488261422,0.29742338333453,0.317162104192815,0.227882407857259,0.313560318656382,0.338244951567887,0.293147063515577,0.275673845459303,0.268119777262596
Plasmodium_ovale_wallikeri.Pow2,0.256716879723589,0.320579925381244,0.343401214019973,0.238984088127295,0.338241558515321,0.365476590031885,0.313526125928072,0.287126949362746,0.290222875531365
Plasmodium_ovale_wallikeri_gca_900088485.Pow1,0.254735121069418,0.317761628439107,0.339394139660143,0.236929372751005,0.336302611454144,0.364065793236388,0.312011145935211,0.285784178686736,0.288192483595148
Plasmodium_reichenowi.PREICH001,0.145797481259986,0.144164441753595,0.137176476659871,0.165706290008043,0.11174696889826,0.136268343815514,0.139430320071671,0.18687518376948,0.1375690441431
Plasmodium_reichenowi_gca_001601855.ASM160185v1,0.141929294578707,0.139727669584493,0.135311860835072,0.163047604822096,0.104534859985664,0.117266971566218,0.135636403889084,0.186245950093787,0.126325788250332
Plasmodium_vinckei_petteri.Plas_vinc_pett_CR_V1,0.143383712616189,0.181577398469688,0.121564317632788,0.132218503346988,0.139099210346733,0.261189280916354,0.168806649172943,0.141854724427446,0.173678602403668
Plasmodium_vinckei_vinckei.Plas_vinc_vinckei_V1,0.149014706737197,0.167511850953588,0.121080420961891,0.123731843575419,0.133354056574448,0.219867211440245,0.160969556866278,0.141014896320528,0.175931008836394
Plasmodium_vivax_brazil_i.PV_Brazil_I_V1,0.457876056983039,0.399254079254079,0.470172429776583,0.440522349421849,0.424539278830332,0.386103095999376,0.498732268664386,0.458738379019404,0.492905244541188
Plasmodium_vivax_india_vii.PV_India_VII_V2,0.45588081888121,0.40173472135806,0.470461877227967,0.440426537008019,0.424493581352758,0.388274364872199,0.4983876043489,0.458521382593409,0.495977462957445
Plasmodium_vivax_mauritania_i.PV_Mauritania_I_V1,0.460215714247972,0.397621736654937,0.468818240455079,0.441726086604801,0.420147260050824,0.382910442893484,0.498516421329545,0.459789094354399,0.490909173822434
Plasmodium_vivax_north_korean.PV_N_Korean_V1,0.455933474200804,0.402518691242875,0.471548639682503,0.435714853554109,0.426857199470829,0.387997984157546,0.496846968368517,0.456655904531416,0.495414461283951
Plasmodium_yoelii.PY17X01,0.122654819439858,0.169689775474457,0.109198708884707,0.119178712621499,0.118066750108361,0.206877349296951,0.154000143282604,0.124267667314622,0.15312233453714
Plasmodium_yoelii_17x.Plas_yoel_17X_V2,0.124824373065063,0.174128605769231,0.111975202942669,0.1204351376782,0.121167341034813,0.214078338130397,0.155268717574658,0.121882615945614,0.155441710278071
Plasmodium_yoelii_gca_900002395.PYYM01,0.122142173953287,0.169851537174914,0.109630253617738,0.118855332075665,0.118246426495058,0.207593072761612,0.153547068131886,0.12105751177499,0.153685746079541
Plasmodium_yoelii_yoelii.ASM308v2,0.125366382483237,0.178634205641253,0.122746547540761,0.13068524970964,0.120214055524347,0.214531867812965,0.15672327781532,0.126556313636088,0.15388551599887
Plasmopara_halstedii.Plasmopara_halstedii_genome,0.443785356694201,0.444584695747924,0.429674481269771,0.300422347840687,0.478114499301527,0.443269267220137,0.374054998958508,0.492686089633274,0.426207400417054
Polysphondylium_pallidum_pn500.PolPal_Dec2009,0.394994583607876,0.366412544399203,0.218372556739525,0.478622047387099,0.365488528656214,0.237961343221112,0.347287855210504,0.431087159568394,0.277372737556561
Pseudocohnilembus_persalinus.ASM144751v1,0.138915105103186,0.308250856490293,0.173490263103377,0.205117790414297,0.234074399749134,0.243753522449746,0.179592090465722,0.112103544264954,0.233681580329175
Reticulomyxa_filosa.Reti_assembly1.0,0.280124922131713,0.370622230564894,0.202581801651347,0.264148218978524,0.316984756909874,0.378197294838265,0.331600789856245,0.256735118959518,0.41101084948725
Salpingoeca_rosetta.Proterospongia_sp_ATCC50818,0.243670871575397,0.207881093129179,0.294353172813829,0.439267928494565,0.232546878285303,0.236193286499603,0.153974588695227,0.16486133390663,0.334289734213959
Saprolegnia_diclina_vs20.Sap_diclina_VS20_V1,0.294891749428772,0.215603880637478,0.35414458663146,0.468042809120094,0.15208018527035,0.16468128404621,0.146090581598206,0.155203259042118,0.168969318569826
Saprolegnia_parasitica_cbs_223_65.ASM15154v2,0.288233469180545,0.214267050943008,0.345736233002828,0.483407004749146,0.147650073915589,0.156159349613959,0.140174955324744,0.151214662904391,0.168880141640889
Stentor_coeruleus.ASM197095v1,0.199936603066285,0.175635091255634,0.242199218380791,0.252287911964516,0.217974859778871,0.326877482645772,0.28767014487661,0.185025301267672,0.221273885729421
Strigomonas_culicis.Strigomonas_culicis_Genome,0.193819233995925,0.212234583702537,0.167434801843524,0.350588051070684,0.196556436996761,0.231536075394852,0.25144682352019,0.186095781736431,0.279556040451513
Stylonychia_lemnae.Stylonychia_lemnae_asm_v1.0,0.378905619599332,0.280568423631686,0.317317479119364,0.415239022008051,0.344188018335497,0.46954922067563,0.291948632943,0.416285217625787,0.246551294288079
Thalassiosira_oceanica.ThaOc_1.0,0.385924256372814,0.405281569274797,0.414273025700692,0.37761885948332,0.33846748802725,0.339481451780426,0.418786260197063,0.332148109931235,0.394257162371041
Thalassiosira_oceanica_ccmp1005.ASM19663v1,0.123123123123123,0.215189873417722,0.073015873015873,0.245098039215686,0.201235657546337,0.121428571428571,0.154922001075847,0.0998741082668905,0.0976645435244161
Thecamonas_trahens_atcc_50062.TheTra_May2010,0.129757686888778,0.262979699106975,0.15192516858821,0.410195337959591,0.164718535654856,0.205080120691935,0.14737779962518,0.0726285601698812,0.251288294280802
Theileria_annulata.ASM322v1,0.320014308438173,0.410849494406722,0.338571566017767,0.373968298164317,0.380392156862745,0.309173103406982,0.353172037448922,0.396165410310894,0.304721801422446
Theileria_equi_strain_wa.JCVI-bewag-v1.1,0.364457884075399,0.39315502346328,0.374424545796429,0.325596556404944,0.421709271270507,0.395910054107433,0.358800814141527,0.488448075861265,0.320868714290224
Theileria_orientalis_strain_shintoku.ASM74089v1,0.483261607510617,0.271404638038974,0.389607917776932,0.437523157734138,0.319085669674634,0.402496467263307,0.355701142799274,0.394629091368634,0.399610718889524
Theileria_parva.ASM16536v1,0.393077833017612,0.484984508794613,0.390276362919391,0.374217319078247,0.447126422669401,0.320334791706296,0.416410174511455,0.424390243902439,0.361094661283087
Toxoplasma_gondii_ari.TGARI_v2,0.447967781666048,0.373534274546854,0.350314375535867,0.38267699252282,0.298113465949943,0.411544641552919,0.339154509636886,0.410230646455124,0.309910691917107
Toxoplasma_gondii_fou.TGFOU1v02,0.446878251016581,0.376457446065768,0.350540810490102,0.384673759105212,0.300645355292376,0.412130267381435,0.340546287914709,0.411463265425839,0.309433136824591
Toxoplasma_gondii_gab2_2007_gal_dom2.TGGABGALDOM2_v2.1,0.446022399507741,0.373795688847235,0.349315975469465,0.380382291397268,0.295143366563127,0.408716513394642,0.336861903330234,0.407530679339865,0.307366444868566
Toxoplasma_gondii_gt1.TGGT1,0.445225522182234,0.37403317231173,0.349382716049383,0.3796147285428,0.294282065240149,0.409056179775281,0.336951543464322,0.407945909234056,0.306909501168507
Toxoplasma_gondii_mas.TGMAS1_v2,0.446608211503261,0.375909080458889,0.349718040752285,0.384107450679946,0.300198237633066,0.411637545713125,0.339412468998546,0.410373909430827,0.308822955784158
Toxoplasma_gondii_p89.TGP89A_v02,0.447050508345566,0.374515433767698,0.350224723820725,0.384002136100092,0.300137871312512,0.411807680755899,0.340334284781096,0.410884398862478,0.308297353305632
Toxoplasma_gondii_rub.TGRUB_v2,0.446989864559869,0.375370828182942,0.350311225859226,0.384708245610646,0.300714811069229,0.411836500655308,0.339802553752841,0.410221622952941,0.309421382479259
Toxoplasma_gondii_tgcatprc2.TGCATPRC2_v2,0.448597267958971,0.374199521641849,0.3509236062966,0.38453800764292,0.299601356304985,0.411017505829803,0.340973925942831,0.412342589166559,0.309869704632922
Toxoplasma_gondii_vand.TGVAND_v2,0.445900290344405,0.374991633137239,0.3488065182465,0.381434992198598,0.295527245572386,0.411127953208949,0.336384645814104,0.408762761302868,0.307352880531156
Toxoplasma_gondii_veg.TGVEG,0.445334629269647,0.373367140385653,0.348766480377929,0.3786766802511,0.292269158721138,0.409016301292861,0.335626790736798,0.407132238035308,0.306021401815696
Trypanosoma_cruzi.ASM20906v1,0.407428998971226,0.476524223370313,0.392928571215034,0.291802271844602,0.378491710510499,0.434062571315948,0.487288734775685,0.42131217838765,0.475742085508221
Trypanosoma_cruzi_dm28c.T.cruzi.Dm28c_v01,0.414250306006045,0.460363265998981,0.405744481808298,0.288885509340228,0.397893314448053,0.462129546427942,0.478295274096015,0.436917641106123,0.460862117955922
Trypanosoma_cruzi_gca_000188675.Tc_SX10_v2_0,0.411352497384217,0.482616359172112,0.403771891372868,0.285088400708449,0.393619236807536,0.462759174420252,0.474680597661325,0.427074911694387,0.460960984969619
Trypanosoma_cruzi_marinkellei.ASM30049v1,0.420690550363448,0.489339449977419,0.41865399670653,0.272168367618987,0.406072417011938,0.480934099240828,0.470713706988255,0.434377817439143,0.452925701861395
