species,slope,error,slopeRan,errorRan
Entamoeba_histolytica_ku27.EHA_ku27_v1,-0.430737345134335,0.0122717045857124,-1.00436903543317,0.0124669810697653
Entamoeba_invadens_ip1.EIA2_v2,-0.547727892052705,0.0102722724645754,-0.963876712004238,0.0120650872899191
Entamoeba_nuttalli_p19.ENU1_v1,-0.588013815281736,0.0120668785419473,-0.973574192261386,0.0144964361241475
Gregarina_niphandrodes.GNI3,-0.627124734512679,0.0106795468363799,-0.973656114401402,0.0117441914367529
Hammondia_hammondi.HHA1_v02,-0.615542422687778,0.0119846107704728,-0.9621651311388,0.0119087846693412
Ichthyophthirius_multifiliis.JCVI-IMG1-V.1,-0.496019462256083,0.0129300448006614,-0.938559963680776,0.014533329481886
Leishmania_braziliensis_mhom_br_75_m2904.ASM284v2,-0.660700866234176,0.0129376409513679,-1.00205571978334,0.0112161607906178
Leishmania_donovani_bpk282a1.ASM22713v2,-0.68086128086834,0.0113652890642051,-1.01833339788202,0.0139901685452667
Leishmania_infantum_jpcm5.ASM287v2,-0.687360618563595,0.0116128653706735,-0.973787390362999,0.0114624315493255
Leishmania_mexicana_mhom_gt_2001_u1103.ASM23466v4,-0.70808619176394,0.011193619032289,-0.983884439412492,0.0139664826440414
Leishmania_panamensis.ASM75516v1,-0.699342967652843,0.0115875246607198,-0.924637034915986,0.0100084198108542
Leptomonas_pyrrhocoris.ASM129339v1,-0.550042966252573,0.00918963534644288,-1.01074704605377,0.00913592874590909
Leptomonas_seymouri.ASM129953v1,-0.673756753259254,0.00984793951374215,-0.968192659433316,0.0135580192338939
Lotharella_oceanica.ASM69843v2,0.0172062201040824,0.0242583392815607,-0.868965318626805,0.0296694791410688
Monosiga_brevicollis_mx1.V1.0,-0.660600479528388,0.0106387802483029,-0.98138272816048,0.0120367386116293
Nannochloropsis_gaditana_ccmp526.ASM24072v1,-0.640942565493736,0.0122610227808538,-0.959003563029379,0.0159674898677364
Nannochloropsis_gaditana.NagaB31_1.0,-0.60886911879599,0.0078631183909271,-0.969533391914854,0.00933104495105149
Oxytricha_trifallax_gca_000711775.Oxytricha_MIC_v2.0,-0.555382361483657,0.0228097837412769,-0.789194195322793,0.0247189969445726
Oxytricha_trifallax.oxytricha_asm_v1.1,-0.566867687175025,0.0130174971375149,-1.02897489914969,0.0103716022641168
Paulinella_chromatophora.ASM1792v1,-0.482028307605241,0.0223260693934866,-0.88696908100787,0.0255288738785031
Perkinsela_sp_ccap_1560_4.ASM123584v1,-0.742060197659382,0.0116703150212243,-0.946862462143205,0.0122356573734062
Perkinsus_marinus_atcc_50983.JCVI_PMG_1.0,-0.723364348189105,0.0088095492734732,-0.983530672907482,0.00855595161111382
Phytomonas_sp_isolate_em1.AKH_PRJEB1535_v1,-0.646273671345202,0.0100593913655639,-0.912844409503539,0.0134453612181266
Phytomonas_sp_isolate_hart1.AKI_PRJEB1539_v1,-0.599880869058748,0.00975527696198748,-0.972079496925738,0.014035643607191
Phytophthora_nicotianae.ASM148298v1,-0.646838731909401,0.00979644618977736,-0.989988139325529,0.0118053093254392
Phytophthora_nicotianae_gca_001483015.ASM148301v1,-0.643885656766825,0.0114307862651425,-0.994997578679417,0.00638877067947804
Phytophthora_parasitica_cj01a1.Phyt_para_CJ01A1_V1,-0.744822670749506,0.00834051992752247,-0.991030773975405,0.00794174636102531
Phytophthora_parasitica_gca_000509465.Phyt_para_CJ02B3_V1,-0.750766832844693,0.0092678930833734,-1.02332146288201,0.00885978146859689
Phytophthora_parasitica_gca_000509485.Phyt_para_CJ05E6_V1,-0.765913092035775,0.00926672865809581,-0.978884005123008,0.00763321226441255
Phytophthora_parasitica_gca_000509505.Phyt_para_CHvinca01_V1,-0.738548991856618,0.00933313650956427,-1.05353875647542,0.00877514008194804
Phytophthora_parasitica_gca_000509525.Phyt_para_IAC_01_95_V1,-0.74235098273517,0.00962683253730773,-1.015585785308,0.00828044939484142
Phytophthora_parasitica_inra_310.PP_INRA-310_V2,-0.745144837879505,0.00869351570611799,-1.03300094291972,0.007104179164914
Phytophthora_parasitica_p10297.Phyt_para_P10297_V1,-0.735892419656731,0.00899996077515116,-0.969261668317194,0.00725370994313365
Phytophthora_parasitica_p1976.Phyt_para_P1976_V1,-0.747929707608043,0.00851227128176382,-1.00977993440552,0.00799805616609101
Plasmodiophora_brassicae.pbe3.h15,-0.734194395277648,0.00934485423433191,-0.989529258591289,0.0113846523987442
Plasmodium_berghei_gca_000005395.ASM539v1,-0.41800105836049,0.0122160468785274,-0.956364110911505,0.0108168225844691
Plasmodium_berghei_gca_900044335.PbK173,-0.146110661473206,0.0319827505742831,-0.418108167940881,0.0442055084927499
Plasmodium_chabaudi_chabaudi_gca_000003075.ASM307v1,-0.538575696878976,0.0120289374927406,-1.00945636220528,0.0111041945218252
Plasmodium_coatneyi.ASM168000v1,-0.618751378978316,0.0145698529130942,-0.949831046522605,0.014941095231551
Plasmodium_cynomolgi_strain_b.PcynB_1.0,-0.524462805420432,0.0128022038470655,-0.940647494650105,0.0139839535118379
Plasmodium_falciparum_7g8.Plas_falc_7G8_V1,-0.486537643523084,0.0129669526172776,-0.951655502112731,0.015123140243417
Plasmodium_falciparum_camp_malaysia.Plas_falc_Malayan_Camp_V1,-0.513759942125204,0.0134070975384263,-0.960405286893058,0.0154046911178587
Plasmodium_falciparum_dd2.ASM14979v1,-0.342170193288359,0.0116842021480495,-0.947991020890166,0.0184677761063673
Plasmodium_falciparum_fch_4.Plas_falc_FCH_4_V2,-0.556460997006237,0.0129996570031508,-0.933377220104415,0.0180336913624219
Plasmodium_falciparum_hb3.ASM14966v2,-0.420166039716587,0.0132151477054666,-0.92724754392723,0.0166741877962337
Plasmodium_falciparum_igh_cr14.ASM18605v2,-0.306003795697434,0.0133634809766392,-0.953853934022847,0.0190665452413481
Plasmodium_falciparum_malips096_e11.Plas_falc_MaliPS096_E11_V1,-0.525308731127979,0.0123649329772112,-0.984145800353775,0.0160783346383203
Plasmodium_falciparum_nf135_5_c10.Plas_falc_NF135_5_C10_V1,-0.546245149593134,0.0130032168191212,-0.931081539721712,0.0148495092663582
Plasmodium_falciparum_nf54.Plas_falc_NF4_V1,-0.433448928001675,0.0146456417363719,-0.980001202688549,0.0171896079115547
Plasmodium_falciparum_palo_alto_uganda.Plas_falc_Uganda_Palo-Alto_FUP_H_V1,-0.429574206322316,0.0131870561843443,-0.977627179618965,0.0164723363205218
Plasmodium_falciparum_raj116.ASM18602v2,-0.360480359724427,0.0148484471800771,-0.956775364692234,0.0201314843851154
Plasmodium_falciparum_santa_lucia.Plas_falc_Santa_Lucia_Salvador_I_V1,-0.528362782765746,0.0130782784220117,-0.935913507752532,0.013634337320113
Plasmodium_falciparum_tanzania_2000708_.Plas_falc_02000708_V1,-0.515739510216702,0.0128817444146514,-0.925515816775536,0.0167746120793649
Plasmodium_falciparum_ugt5_1.Plas_falc_5_1_V1,-0.488011741553391,0.0128969182219779,-0.905343337407827,0.0176647856873035
Plasmodium_falciparum_vietnam_oak_knoll_fvo_.Plas_falc_Vietnam_Oak-Knoll_FVO_V1,-0.570563577610126,0.0125729104170805,-0.916499897013753,0.0165187569327729
Plasmodium_fragile.Plas_frag_nilgiri_V1,-0.671796788074505,0.0123785460466894,-0.984029137715128,0.0162012422171596
Plasmodium_gaboni.ASM160202v1,-0.485657441208279,0.0148051571811565,-0.976589875573977,0.0184939109819683
Plasmodium_inui_san_antonio_1.Plas_inui_San_Antonio_1_V1,-0.62867794178709,0.0127758169014315,-0.943051047158964,0.0144729867359727
Plasmodium_knowlesi_strain_h_gca_900004885.PKNA1-C.2,-0.655365201180345,0.015365442802467,-0.932515476691827,0.0165470611643753
Plasmodium_malariae.Pmal,-0.560492782191178,0.0158885609166995,-0.901750145039317,0.0147936581301979
Plasmodium_ovale_curtisi_gca_900088565.Poc2,-0.56413330465497,0.0128524001656105,-0.941997125791721,0.0133356170465693
Plasmodium_ovale_curtisi.Poc1,-0.582873401705509,0.0131272117395728,-0.975025064368845,0.0145609876593962
Plasmodium_ovale_wallikeri_gca_900088485.Pow1,-0.532868278407603,0.0106497635162284,-0.96526630863041,0.0147821088113896
Plasmodium_ovale_wallikeri.Pow2,-0.498633585677991,0.0103290536686944,-0.987740519360877,0.0129271520775461
Plasmodium_reichenowi_gca_001601855.ASM160185v1,-0.537961800844149,0.0127615220633975,-0.94560626452152,0.016363285813323
Plasmodium_reichenowi.PREICH001,-0.538224772413997,0.013521888888152,-0.925900888708603,0.0154011213298356
Plasmodium_vinckei_petteri.Plas_vinc_pett_CR_V1,-0.601372486343087,0.0150224749608285,-0.950325830651021,0.016312596896917
Plasmodium_vinckei_vinckei.Plas_vinc_vinckei_V1,-0.477342942475953,0.0204367730178269,-0.838321365455755,0.0309713036136658
Plasmodium_vivax_brazil_i.PV_Brazil_I_V1,-0.358889551663308,0.0135589706692968,-0.952391897139881,0.0150581400672443
Plasmodium_vivax_india_vii.PV_India_VII_V2,-0.373985586392417,0.0139630047462422,-0.932358353706596,0.0136707293249018
Plasmodium_vivax_mauritania_i.PV_Mauritania_I_V1,-0.358601955701622,0.0132623213374368,-0.940582149700037,0.0141940155253067
Plasmodium_vivax_north_korean.PV_N_Korean_V1,-0.347824312610775,0.0140069825282449,-0.983916615242344,0.01265222907425
Plasmodium_yoelii_17x.Plas_yoel_17X_V2,-0.614247782084937,0.0144332371627155,-0.949848829078333,0.0145392349838153
Plasmodium_yoelii_gca_900002395.PYYM01,-0.607762425090881,0.0152271769624133,-0.890785925841295,0.0186907901902626
Plasmodium_yoelii.PY17X01,-0.611511384844891,0.0155661614758168,-0.964825275299195,0.0160104122171203
Plasmodium_yoelii_yoelii.ASM308v2,-0.330123503817819,0.0112653459355086,-0.994874860607794,0.0129047868831105
Plasmopara_halstedii.Plasmopara_halstedii_genome,-0.726923449433204,0.0090889642844176,-1.00218248047792,0.0091349990139689
Polysphondylium_pallidum_pn500.PolPal_Dec2009,-0.584945407385439,0.0124373137736105,-0.972056929778386,0.00896016712469328
Pseudocohnilembus_persalinus.ASM144751v1,-0.441519202590216,0.0115720721216025,-0.972934485575666,0.0110835766351511
Reticulomyxa_filosa.Reti_assembly1.0,-0.715103462318854,0.00884258252963024,-1.01824926294182,0.0080749423793411
Salpingoeca_rosetta.Proterospongia_sp_ATCC50818,-0.648769524701626,0.0100907526734111,-0.997301939100205,0.0103681407595171
Saprolegnia_diclina_vs20.Sap_diclina_VS20_V1,-0.730793076656437,0.0105116423434413,-0.988766861353623,0.00895918232920149
Saprolegnia_parasitica_cbs_223_65.ASM15154v2,-0.499733960700589,0.0119534927131046,-1.01777699670516,0.00787904498993437
Stentor_coeruleus.ASM197095v1,-0.623742635639666,0.007502368705443,-1.00048976960194,0.00847045197735994
Strigomonas_culicis.Strigomonas_culicis_Genome,-0.328479395758997,0.00696355401542507,-0.994280065846086,0.00922303094561921
Stylonychia_lemnae.Stylonychia_lemnae_asm_v1.0,-0.635713898439752,0.0111568711197473,-0.995809909745779,0.00980408756161229
Thalassiosira_oceanica_ccmp1005.ASM19663v1,-0.059078348557814,0.0263434675178732,-0.487922389303053,0.0695564426127249
Thalassiosira_oceanica.ThaOc_1.0,-0.629467736695897,0.00606692796867902,-1.01251526484127,0.00755672190572582
Thecamonas_trahens_atcc_50062.TheTra_May2010,-0.585950278293615,0.00979606764944952,-0.989599302984704,0.0100093339047693
Theileria_annulata.ASM322v1,-0.518363160417506,0.0132409033881089,-0.895771143934453,0.017288851023643
Theileria_equi_strain_wa.JCVI-bewag-v1.1,-0.532873236103741,0.0126632795482819,-0.946596913614324,0.0160502267929473
Theileria_orientalis_strain_shintoku.ASM74089v1,-0.431884363123266,0.0111452971349949,-0.895786122697084,0.0142869549331379
Theileria_parva.ASM16536v1,-0.67154104303066,0.0126589574705623,-0.929788020806677,0.0161423417025148
Toxoplasma_gondii_ari.TGARI_v2,-0.648171467408812,0.0122642167082533,-1.00400078736705,0.0141165473286656
Toxoplasma_gondii_fou.TGFOU1v02,-0.680807020007791,0.0113987377511907,-0.942136079106907,0.0114120970242912
Toxoplasma_gondii_gab2_2007_gal_dom2.TGGABGALDOM2_v2.1,-0.635926170889012,0.0118959228050696,-0.978883006537243,0.013833845074166
Toxoplasma_gondii_gt1.TGGT1,-0.653624703366836,0.0120168450594233,-0.963750182075827,0.0105395085806968
Toxoplasma_gondii_mas.TGMAS1_v2,-0.669406905681785,0.0111790636795862,-0.962221163148369,0.0105394209100471
Toxoplasma_gondii_p89.TGP89A_v02,-0.656652055780356,0.0117021762792013,-0.953680355063123,0.0113441111762095
Toxoplasma_gondii_rub.TGRUB_v2,-0.639248319067114,0.0107867388479848,-0.983830382630017,0.0118468303754438
Toxoplasma_gondii_tgcatprc2.TGCATPRC2_v2,-0.648584725586812,0.0108709487090838,-0.980676094131418,0.0108760288983985
Toxoplasma_gondii_vand.TGVAND_v2,-0.692660440302192,0.0115793282530774,-0.989066634801804,0.0123475051093516
Toxoplasma_gondii_veg.TGVEG,-0.720036158892686,0.0113316958992325,-0.947575305028855,0.0113232403665393
Trypanosoma_cruzi.ASM20906v1,-0.627962154319322,0.00948541555689165,-0.980151890576317,0.0084417553206355
Trypanosoma_cruzi_dm28c.T.cruzi.Dm28c_v01,-0.594435656645074,0.0093887843965703,-0.987876887567877,0.0116780070581289
Trypanosoma_cruzi_gca_000188675.Tc_SX10_v2_0,-0.597321640505636,0.0144794841714381,-1.0068022805191,0.01035297826329
Trypanosoma_cruzi_marinkellei.ASM30049v1,-0.525994393849225,0.0147111366174151,-0.978198436733981,0.00956300329919338
Trypanosoma_rangeli_sc58.T_rangeli_SC58v1,-0.551934485126023,0.0102391445398906,-0.937953790746521,0.0114414711143924
Vitrella_brassicaformis_ccmp3155.Vbrassicaformis,-0.689223573451578,0.00745682142119344,-1.00565684992955,0.00661251771612399
