species, E,H,Q,F,Y,C,N,K,D
Bacteroides_xylanisolvens_sd_cc_2a_gca_000577955.SD_CC_2a,0.273483230340285,0.320041660467192,0.495994545764445,0.490435914118412,0.286437967621071,0.418017138036674,0.384801652303967,0.353318070526885,0.38202499074056
Blastopirellula_marina_dsm_3645.ASM15310v1,0.391725330369273,0.469025459201261,0.47923632833567,0.491236765657484,0.458178788900569,0.264871401330171,0.386245000883378,0.496413238045248,0.45286185039952
Bordetella_pertussis_gca_001333755.5633_3_2,0.423395960350048,0.338631682636339,0.147854570914183,0.118707040683634,0.283765463480766,0.10397221619275,0.215987605209162,0.14334687185602,0.252982783413004
Borrelia_burgdorferi_jd1.ASM16665v1,0.249850269514873,0.271375464684015,0.163325093838689,0.11097899326199,0.227029914529915,0.331087584215592,0.19706551197782,0.204472912821626,0.201577874301924
Borrelia_miyamotoi.ASM80729v1,0.28750351024993,0.164709095875444,0.223624034064028,0.122543208335933,0.157223427331887,0.232386961093586,0.167229639161439,0.278920807453416,0.142240788933023
Borreliella_spielmanii_a14s.ASM18189v2,0.256796718496614,0.219861922464153,0.155691113267711,0.0936027641084703,0.191091954022989,0.308393285371703,0.177482097073645,0.202497268612455,0.179346811819596
Brachyspira_hyodysenteriae.ASM101311v1,0.179752970080436,0.0680314126886085,0.412762109308766,0.248917277588251,0.131467522799181,0.407382640096295,0.114308747699375,0.135190020307514,0.132188775117407
Brachyspira_hyodysenteriae_atcc_27164.ASM167678v2,0.179918159735242,0.0676129032258065,0.414657131770054,0.246162177434545,0.129909502262443,0.405193788333551,0.112226330926806,0.135978105110959,0.129190256257449
Brachyspira_hyodysenteriae_gca_001013155.ASM101315v1,0.179919610023091,0.0672820876974969,0.416361629190634,0.247884920151164,0.131153701615934,0.406157169862274,0.11252146185921,0.136671032583999,0.129810866441415
Burkholderia_pseudomallei_gca_001320645.7910_5_5,0.347425913908717,0.339526804169049,0.190926919399018,0.11436462490601,0.323698805460751,0.0703186312980694,0.201152832001308,0.140314035256719,0.29412826972217
Caldimicrobium_thiodismutans.ASM154827v1,0.414810915863633,0.276671653815169,0.491804407713499,0.14570665637165,0.169871794871795,0.302917111348275,0.203848662752772,0.359273936880146,0.196547613791886
Caldisericum_exile_azm16c01.ASM28433v1,0.267435429456335,0.397169266320046,0.306938455507644,0.236099068873224,0.339689152379426,0.387876664330764,0.327712035624459,0.313728859323989,0.268076858250463
Calditerrivibrio_nitroreducens_dsm_19672.ASM18340v1,0.368299348328779,0.266542495833742,0.387596899224806,0.205240999622173,0.31168698494858,0.317770143660212,0.264844740604851,0.289226168464717,0.172847172201386
Candidatus_hepatoplasma_crinochetorum_av.ASM58253v1,0.0855461677730839,0.0919282511210763,0.0574938574938575,0.0684416857236197,0.0633677836934962,0.153846153846154,0.0537517645781301,0.0792182865119525,0.0350997346117627
Candidatus_koribacter_versatilis_ellin345.ASM1400v1,0.495476527974652,0.3487001088775,0.297166727785838,0.253369391084525,0.355948744059742,0.227701232777375,0.314243907361623,0.319491029122078,0.411342214971905
Candidatus_magnetobacterium_bavaricum.ASM96323v1,0.431953702510514,0.447226635352628,0.390477639184667,0.311701816527475,0.482934142820124,0.475517364112473,0.414705793739267,0.411490699668639,0.472531707261785
Candidatus_magnetoovum_chiemensis.ASM96072v1,0.337763466042155,0.441452967680926,0.420146376527478,0.365928343130462,0.440095994092671,0.391799176688998,0.497528768860623,0.252563234814871,0.489107662959241
Candidatus_mycoplasma_haemobos.ASM164576v1,0.237173738613301,0.229609690444145,0.147708769481275,0.223985328123754,0.295511850731215,0.238727524204703,0.162929321600908,0.285232996430835,0.167075374290139
Candidatus_nitrospira_inopinata.NiCh1,0.490342709187694,0.476039743251561,0.427660065816061,0.41508904781938,0.489448548920364,0.350739688449104,0.382356490607024,0.434690328849793,0.43366974941479
Candidatus_nitrospira_nitrificans._COMA2_,0.48643371709419,0.42682402724057,0.413820986502457,0.421290205507417,0.4276337167739,0.419285768907242,0.482490039243881,0.409937766644487,0.470960729644157
Candidatus_nitrospira_nitrosa._COMA1_,0.497848938941441,0.414481658692185,0.408229732747711,0.489307876927069,0.413697154653981,0.493411200958371,0.483651263877737,0.405967745028477,0.430733375707497
Candidatus_phytoplasma_mali.ASM2620v1,0.0534918276374443,0.127280097284151,0.0402528276779774,0.0622033227848101,0.0711923137501969,0.110766847405112,0.10443864229765,0.0526808838926544,0.0842308754487711
Candidatus_solibacter_usitatus_ellin6076.ASM1490v1,0.454232116983998,0.299545007583207,0.22467615006449,0.22316634607343,0.335884589847287,0.167055080827137,0.353355339922013,0.300553763181971,0.453887072569407
Candidatus_synechococcus_spongiarum_sp3.ASM100766v1,0.352541371158392,0.431215142808856,0.295023490516791,0.475813480534573,0.408874613371401,0.351364365971108,0.314463144631446,0.321768228249384,0.430756272719213
Candidatus_xiphinematobacter_sp_idaho_grape.ASM131829v1,0.460370009737098,0.43030680579349,0.496176809468943,0.332753570120835,0.435564284635141,0.464107676969093,0.444228022334762,0.490720571577938,0.386532951289398
Capnocytophaga_cynodegmi.Ccyn49044.1,0.22819957392721,0.44117427911482,0.251754780263476,0.278888967418192,0.327824274103393,0.280409946236559,0.289240519523839,0.195671074909623,0.269973996838831
Caulobacteraceae_bacterium_otsz_a_272.ASM167966v1,0.481047385346969,0.352130028905843,0.465681436231227,0.293564098926562,0.465052777438155,0.175287677354486,0.363642152180834,0.313751504118972,0.497755286577724
Cellulophaga_geojensis_kl_a.KLA,0.258901069338893,0.408277760135493,0.206937896830804,0.0648712737127372,0.371517717851571,0.270378671699894,0.364541553662605,0.167042023086945,0.245630675457146
Cephaloticoccus_capnophilus.ASM158004v1,0.408143408909986,0.213903743315508,0.453646541801821,0.480793348506665,0.2774619218081,0.210597826086957,0.267723582433037,0.481143614310468,0.329959000036283
Cephaloticoccus_primus.ASM158001v1,0.322784459347115,0.174696992368697,0.314636201891563,0.437308593046298,0.193869373580874,0.150947005930744,0.241727249937328,0.408829845677471,0.349579180899391
Chlamydia_gallinacea_08_1274_3.ASM47102v2,0.272891838889727,0.267138912234362,0.286276223776224,0.246276067527309,0.25199709513435,0.314199395770393,0.24735796583234,0.28144750254842,0.199110919911092
Chlamydia_muridarum_gca_000700845.cmvar001,0.347496349333459,0.278737586722895,0.331385581769045,0.32496548261579,0.296351824087956,0.366380133715377,0.29746252407671,0.286269894068881,0.219890325638075
Chlamydia_muridarum_gca_000772145.ASM77214v1,0.348019919373963,0.279164961113385,0.333898930284028,0.325465996564667,0.296766394681173,0.366570048309179,0.296242897124926,0.287078855837616,0.219562103540004
Chlamydia_pneumoniae_b21.CpneumoniaeB21_v1,0.35443313321152,0.319882969645252,0.347028034702803,0.346620132255694,0.302269692923898,0.356943669827105,0.336822940373236,0.337046437300244,0.265034830958011
Chlamydia_psittaci_01dc11_gca_000415525.ASM41552v1,0.29526678141136,0.306449778182232,0.290765245396625,0.329010963102676,0.310802956074068,0.319424964936886,0.328665733146629,0.289772727272727,0.230302673418914
Chlamydia_psittaci_6bc_gca_000204255.ASM20425v1,0.298913766348925,0.304817179338363,0.293263354662449,0.334149926506614,0.316743629211562,0.316230179939426,0.330796089385475,0.295492028587136,0.230087958750379
Chlamydia_psittaci_cp3.ASM29853v2,0.298123635067077,0.306500465983225,0.295798076227671,0.335356880058867,0.316841022123135,0.318222380867393,0.332960268606603,0.295078940079402,0.232487371432049
Chlamydia_psittaci_nj1_gca_001401475.ASM140147v1,0.298419237830818,0.302916274694262,0.293890628413311,0.332178432221741,0.317226341037942,0.319899244332494,0.327029324266893,0.295745961209091,0.23052748336209
Chlamydia_psittaci_str_frances.ASM140148v1,0.298692297028788,0.30550169655841,0.296046720575022,0.332677789760832,0.316582914572864,0.315341959334566,0.332820963255746,0.297163995067817,0.23112041088073
Chlamydia_trachomatis.ASM59057v1,0.359797132546572,0.293959920970929,0.351391035548686,0.362607544672402,0.321703383577527,0.374074814962993,0.310235927921234,0.303924297244642,0.231648917161032
Chlamydia_trachomatis_a_5291.ASM31854v1,0.358134155744025,0.291326601189653,0.350550702620585,0.364635430376415,0.324556857054006,0.370080281965929,0.308460421205519,0.303457035564391,0.232092696629214
Chlamydia_trachomatis_b_tz1a828_ot.ASM2690v1,0.359083774769472,0.291807432432432,0.349643300248139,0.365670137722539,0.323656708540061,0.369670152855994,0.307077837637005,0.304203102961918,0.231805157593123
Chlamydia_trachomatis_d_lc.ASM9300v1,0.36022732792539,0.291283764967975,0.351667686658507,0.361683961644555,0.324788996561425,0.37259521005104,0.307629501950467,0.303503025592628,0.232461103253182
Chlamydia_trachomatis_e_sotone4.ASM31866v1,0.358854667949952,0.293211162015827,0.351361630914347,0.363881756534334,0.323737268759094,0.372794982359859,0.309564901444273,0.302744188614654,0.231455465018264
Chlamydia_trachomatis_gca_000971725.ASM97172v1,0.356955508062949,0.29077418451631,0.350145415582428,0.363894576920536,0.323425114726742,0.373689416419387,0.306975894813733,0.302822736563001,0.231880977683316
Chlamydia_trachomatis_gca_001398095.7794_5_15,0.266261907929482,0.349733423443719,0.307903896243594,0.295916274618258,0.286894760959218,0.38793912227666,0.304971856867098,0.307939855066762,0.304219372233442
Chlamydia_trachomatis_gca_001398135.7501_6_52,0.359268503407891,0.292733564013841,0.351191379572014,0.364023870417732,0.323154952903426,0.372579698806963,0.308408679927667,0.303189141469874,0.231405538030144
Chlamydia_trachomatis_gca_001398155.7501_6_49,0.359512265373722,0.292939063147713,0.351070289965083,0.363976869496649,0.323474663908997,0.372725494032479,0.308824857736429,0.303701255783212,0.231011992425836
Chlamydia_trachomatis_iu824.ASM34884v1,0.358792791912878,0.293382042995644,0.350282049300672,0.364067615420592,0.323629049333051,0.372274454890978,0.308871042185913,0.302937062937063,0.231142857142857
Chlamydia_trachomatis_l1_224.ASM31886v1,0.357527011967634,0.290980173135996,0.350798136408768,0.363696676175944,0.32286668057584,0.373078439101301,0.305915647252145,0.3031291463954,0.231948565776459
Chlamydia_trachomatis_l2b_uch_1_proctitis.ASM6852v2,0.358063563908295,0.290089323692046,0.349564405724953,0.363923625117655,0.321780604133545,0.373,0.304695490469549,0.303961287418411,0.230509691313711
Chlamydia_trachomatis_rc_j_971.ASM44179v1,0.359349831600527,0.292820008430518,0.351391035548686,0.36289466702043,0.321394811469383,0.372386587771203,0.306708673091179,0.304318677021063,0.230379204456188
Chlamydia_trachomatis_rc_l2_55.ASM44181v1,0.358839307485979,0.291508771929825,0.351215746815901,0.363955490793483,0.321529596647459,0.372754195459033,0.304887078859682,0.303645078586557,0.230205069780689
Chlamydia_trachomatis_sweden2.ASM21049v1,0.359729172799529,0.292514124293785,0.350337759142791,0.365257773589985,0.322738386308069,0.37239165329053,0.309224611374849,0.303975190301663,0.230328221298552
Chloracidobacterium_thermophilum_b.ASM22629v1,0.389351760845569,0.306995382873073,0.188041023710952,0.484927028604787,0.356527223039731,0.368302363341151,0.271799033032424,0.420117018895674,0.381127066934577
Chlorobaculum_limnaeum.ASM174740v1,0.424564544403417,0.359303617730584,0.180274463493098,0.27697175950803,0.351551355206847,0.16442521342533,0.294621950298361,0.418337526365277,0.406985134940107
Chlorobaculum_parvum_ncib_8327.ASM2050v1,0.449671484888305,0.352877385772123,0.169929157345265,0.306681576740285,0.341039852203748,0.185362420830401,0.288752196836555,0.438895382817066,0.429415222685665
Chlorobium_chlorochromatii_cad3.ASM1258v1,0.399201891812001,0.403885603958007,0.289323214471359,0.156877323420074,0.399965623925748,0.392622950819672,0.419691887559738,0.303206997084548,0.205506189326622
Chlorobium_ferrooxidans_dsm_13031.ASM16871v1,0.462437046789125,0.404223326359833,0.164119601328904,0.418766876687669,0.454385802754414,0.3866930171278,0.46452265827055,0.425626515763945,0.377088702302768
Chlorobium_limicola.ASM150957v1,0.3998514746446,0.3941774097157,0.158561880617654,0.473466465112579,0.457327080890973,0.349247036206344,0.422923918448533,0.365024663828637,0.412340842311459
Chlorobium_limicola_dsm_245.ASM2046v1,0.406839733800879,0.405394091615835,0.166734214152549,0.46391219400069,0.473297565002064,0.34492397137746,0.415775586724066,0.379420333534258,0.433035714285714
Chlorobium_luteolum_dsm_273.ASM1248v1,0.457183614375745,0.462853297442799,0.0916971681756887,0.257905686546463,0.362576432790963,0.190421565815888,0.258790436005626,0.419142353371702,0.389580451821116
Chlorobium_phaeobacteroides_bs1.ASM2054v1,0.417198534687866,0.387001477104874,0.21953034562593,0.477218154329588,0.44043321299639,0.45217803030303,0.427229378691908,0.405267058878028,0.42990990990991
Chlorobium_phaeobacteroides_dsm_266.ASM1512v1,0.428424003715106,0.362381682618582,0.259598618756197,0.392737071731041,0.388392693056934,0.405271009448036,0.486384695860111,0.352811603840239,0.369206180074587
Chlorobium_phaeovibrioides_dsm_265.ASM1608v1,0.494534249590374,0.445462583393618,0.127890253346609,0.442884897506047,0.494196590496917,0.282778054036135,0.386536704233932,0.445258620689655,0.489712995807804
Chlorobium_sp_gbchlb.ASM72417v1,0.386218200597256,0.453361549731402,0.326386760649709,0.444500674763833,0.491355099175004,0.312961961420588,0.413202521830012,0.279018381834422,0.398906405703043
Chlorobium_tepidum_tls.ASM698v1,0.436993837508559,0.341775923718713,0.171054626307545,0.311273887660007,0.337072318358604,0.190921595598349,0.280270407927027,0.430203959208158,0.405352440443383
Chloroflexus_aggregans_dsm_9485.ASM2194v1,0.4837537702221,0.472091988638308,0.479109456495697,0.432154998111405,0.48758865248227,0.496183883564075,0.484722746133534,0.448686789494316,0.322112103498412
Chloroflexus_aurantiacus_j_10_fl.ASM1886v1,0.469648099632697,0.466760393653344,0.330153281846785,0.468802945052187,0.453699334067432,0.443497913769124,0.471317022384175,0.456456696054574,0.326861650418021
Chloroflexus_sp_isl_2.ASM165069v1,0.482571691151987,0.432836346974023,0.447045219615607,0.481152564240404,0.442046471274029,0.253690386071158,0.460137768996636,0.369395830783666,0.344198155952878
Chloroflexus_sp_y_400_fl.ASM2218v1,0.471618689047507,0.465485526188402,0.329188937950267,0.470207496513975,0.454667944964113,0.46297039236139,0.47131094649356,0.455907281113257,0.327971489115777
Chloroherpeton_thalassium_atcc_35110.ASM2052v1,0.298199643756164,0.401318179459235,0.339509967506806,0.294969382548052,0.371491068173533,0.316178194607268,0.426620659276118,0.267767189655726,0.377793042143117
Chryseobacterium_sp_mof25p.ASM167793v1,0.180570930193553,0.324789488294624,0.453608030913978,0.280788177339901,0.295542289268607,0.306700507614213,0.28519027460715,0.15830156160234,0.245050740309433
Chthoniobacter_flavus_ellin428.ASM17307v1,0.484288171221097,0.376625038854656,0.31979719942057,0.28821463961053,0.405168468119565,0.199332888592395,0.444988590036153,0.339903841028539,0.475184908169201
Chthonomonas_calidirosea.WRG1.2,0.360596976016684,0.427111476565253,0.427886216774365,0.452297855335021,0.467670922699541,0.420806396733583,0.349440565836407,0.479724537447538,0.425057004790494
Chthonomonas_calidirosea_gca_001457975.P488,0.359577176557792,0.430001948178453,0.425898137523171,0.455472827958984,0.469284774023695,0.421052631578947,0.348118523904745,0.481620669406929,0.427468559332586
Chthonomonas_calidirosea_gca_001458035.TKA4.10,0.360665696791418,0.429246379056618,0.425873465533522,0.455572486994903,0.469078252222015,0.419000914304713,0.350541265868588,0.483070042978279,0.426986908566127
Chthonomonas_calidirosea_t49.T49,0.360546419785058,0.428386387722259,0.426021146355036,0.455079630959028,0.469809421976225,0.419991564740616,0.350024425989253,0.482512743451486,0.42715162650854
Cloacibacillus_evryensis_dsm_19522.ASM58533v1,0.420678314491264,0.39513998943476,0.134699680132686,0.370482332392852,0.44806837010552,0.189449296025664,0.297951737291649,0.443766390962276,0.301935345520828
Cloacibacillus_porcorum.ASM170104v1,0.384796616423969,0.420665310518128,0.124207858048162,0.421569091081056,0.478390596745027,0.254061371841155,0.338193817689531,0.445594671072289,0.341071907443589
Clostridioides_difficile_t23.T23,0.204924523934258,0.161158683435911,0.177967086156825,0.128671762032638,0.174810706110231,0.146313280855059,0.159794471102807,0.240958871730224,0.169750974620097
Coraliomargarita_akajimensis_dsm_45221.ASM2590v1,0.472431953139694,0.445958333333333,0.414749491672569,0.437073318740383,0.481647961520843,0.464276925600853,0.495469481230708,0.345179608243476,0.45706011885011
Cyanobacterium_sp_ippas_b_1200.ASM174700v1,0.267334372940212,0.294889162561576,0.221963605586119,0.176608711711474,0.223258623003624,0.215642458100559,0.290604677464959,0.22342417686308,0.224945366909707
Cylindrospermum_stagnale_pcc_7417.ASM31753v1,0.266166549902784,0.394045101216799,0.32474961652982,0.253140483459286,0.363542523507685,0.390764299308825,0.35213570852321,0.290297156868469,0.289792829825961
Deferribacter_desulfuricans_ssm1.ASM1098v1,0.278326522384504,0.218304381643765,0.337272887634503,0.11440960640427,0.179459428669078,0.232286052320231,0.221262929596263,0.200522179712543,0.126083758664497
Defluviitoga_tunisiensis.DTL3,0.183182150380465,0.212121212121212,0.188320620232587,0.168342764753436,0.222821983995168,0.22340930674264,0.265781669255755,0.21027829815176,0.200937750632365
Deinococcus_actinosclerus.ASM150766v1,0.266573712991002,0.0843658982080269,0.0355493595887427,0.0381465517241379,0.0391771810103589,0.0686214620240277,0.0638555902793974,0.186707035755479,0.0998432727857258
Deinococcus_deserti_vcd115.ASM2068v1,0.444521440710126,0.333637228476296,0.0927867810613282,0.373210364514712,0.261537240585691,0.275551553354345,0.264376939173101,0.315066464250009,0.259000419685054
Deinococcus_geothermalis_dsm_11300.ASM19627v1,0.330441626272202,0.241387525611093,0.15971436270547,0.375127454527514,0.232004601159138,0.232597913459894,0.230997876857749,0.215511814328283,0.219093774794673
Deinococcus_gobiensis_i_0.ASM25244v1,0.272653804898835,0.189925649110514,0.0849083856058105,0.140662763843386,0.160492134754447,0.177173913043478,0.148364198615455,0.162954036839387,0.130056202010607
Deinococcus_maricopensis_dsm_21211.ASM18638v1,0.402466897856242,0.0923987255348202,0.0938571787078605,0.0524164387007515,0.0449906099452927,0.0649926144756278,0.0640205834499981,0.31539390685814,0.077088930337617
Deinococcus_peraridilitoris_dsm_19664.ASM31783v1,0.470582063321355,0.21486099410278,0.18281160620944,0.317867992267329,0.168294270833333,0.219427058257102,0.206811714488973,0.353206352997373,0.232063603563332
Deinococcus_phoenicis.Deiph1P10ME_08-2013_v01,0.322841667217121,0.176706827309237,0.0957694787482022,0.207869922630561,0.180527217824206,0.1468788249694,0.15453881723047,0.174896953042916,0.1218746517071
Deinococcus_proteolyticus_mrp.ASM19055v1,0.444394948868919,0.221909789969012,0.12127819744049,0.316809048249308,0.206465648082566,0.184001587931719,0.193533415841584,0.306160214268322,0.146379609491459
Deinococcus_puniceus.ASM164456v1,0.384792198746227,0.305789123465005,0.322101290561714,0.445883877046284,0.260569779250628,0.211547452080411,0.276913875598086,0.460478313741386,0.299135964273579
Deinococcus_radiodurans_r1.ASM856v1,0.439955454943771,0.167291073480194,0.176470588235294,0.342302733793924,0.169461566352429,0.180734087037324,0.15697069533553,0.29374426430101,0.112129424664336
Deinococcus_sp_leaf326.Leaf326,0.285008402878525,0.185284175772345,0.0905935368626177,0.173566496947725,0.158711546420196,0.179806362378976,0.156036407350163,0.164591599398002,0.138592209932495
Deinococcus_sp_rl.ASM70818v1,0.293257124585315,0.155035073118535,0.177370257628629,0.425126489309613,0.171666488737056,0.118075117370892,0.15714113098115,0.18572349528219,0.0965345900673616
Deinococcus_sp_ur1.ASM141398v1,0.370903215879366,0.12887051372273,0.0817694369973191,0.0674927663857089,0.0511587982832618,0.125452016689847,0.0900323965945905,0.275642500958957,0.136523102187057
Deinococcus_swuensis.ASM80039v1,0.325570684821786,0.193416944488543,0.0951513703946976,0.242216621108311,0.12853543756239,0.153391167192429,0.15901375737002,0.223243378728382,0.205530455153949
Denitrovibrio_acetiphilus_dsm_12809.ASM2572v1,0.384024212931367,0.480798255911454,0.219219915729251,0.38273971381447,0.38215593220339,0.475979179110846,0.49507735583685,0.319541838643797,0.464787522759284
Desulfurispirillum_indicum_s5.ASM17763v2,0.489421496367782,0.374623160134776,0.128474513634084,0.481979195951645,0.421766561514196,0.311965391800216,0.41831700865089,0.429033886727451,0.496970382093602
Desulfurobacterium_thermolithotrophum_dsm_11699.ASM19104v1,0.228427380259841,0.408897704732219,0.384670050761421,0.194038929440389,0.407332563510393,0.25016146393972,0.403632224349356,0.321552507642733,0.273916674399183
Dethiosulfovibrio_peptidovorans_dsm_11002.ASM17297v1,0.298415461039196,0.409380982769623,0.160945669470334,0.308322740349234,0.363463507386281,0.437014486668066,0.229096273735307,0.376057670185843,0.40154638118091
Dictyoglomus_thermophilum_h_6_12.ASM2096v1,0.368256466125973,0.201212856276531,0.311225272197516,0.18766859344894,0.209399301250986,0.205351017608049,0.224764004685454,0.335613813192289,0.169432548179872
Dictyoglomus_turgidum_dsm_6724.ASM2164v1,0.359652854590317,0.194236384410308,0.295868431608504,0.172794371249224,0.19182060175849,0.200455005055612,0.216279241930708,0.331097884137144,0.175410131602668
Dysgonomonas_gadei_atcc_baa_286.Dysg_gade_ATCC_V1,0.27099831373135,0.290459107581926,0.465505254978939,0.444629083406035,0.280538913734425,0.428272251308901,0.335167802199065,0.312812658594939,0.331825826098814
Elusimicrobium_minutum_pei191.ASM2014v1,0.224830316742081,0.423377322919472,0.460042134831461,0.180301047120419,0.376154635648307,0.383489361702128,0.489315023970098,0.155794197788107,0.470149253731343
Enterobacter_hormaechei_subsp_steigerwaltii_gca_000958345.ASM95834v1,0.444542823088711,0.444965970429477,0.182929389885416,0.472641814682992,0.457068311195446,0.342622745490982,0.318892057881752,0.345545530366214,0.479508905412416
Enterococcus_faecalis_engen0418.Ente_faec_B338_V1,0.162195517023279,0.256868759381322,0.164724048615262,0.235633464557181,0.250926300713018,0.237223631750634,0.296031213499341,0.160633747732455,0.248610684134604
Escherichia_coli_dec13d.ASM25037v2,0.315603509603984,0.425024795437639,0.330871032455717,0.428276999175598,0.431336116406457,0.44850136239782,0.45238849579329,0.23824353783868,0.373248288403937
Escherichia_coli_gca_001672015.ASM167201v1,0.322730986547601,0.429607912816868,0.339119830169078,0.426105698767135,0.433523322089101,0.447738809413936,0.453683924999152,0.251955715158469,0.375574099230222
Escherichia_coli_o145_nm_str_2010c_3516.Ec2010C-3516,0.32,0.422926066825916,0.338951394138836,0.423092070341261,0.43071178314586,0.4478012564249,0.461134022312407,0.242624915943046,0.372314764532791
Fermentimonas_caenicola.E5B,0.394591769644453,0.294009153630712,0.416302986603924,0.342061789580097,0.268558525910852,0.38000867929987,0.329956349609177,0.315987634065042,0.23771383977163
Fervidobacterium_islandicum.ASM76727v3,0.300873317579369,0.471374241957036,0.402800023729015,0.475926384929979,0.374444070710468,0.440274599542334,0.458739255014327,0.413536871012035,0.373260107944323
Fervidobacterium_nodosum_rt17_b1.ASM1754v1,0.22077411749296,0.400760185295166,0.220481175899605,0.331986353549071,0.496275568517716,0.343725843854677,0.361554685146128,0.266990195107458,0.248804481486542
Fervidobacterium_pennivorans.ASM164466v1,0.272989762883892,0.458060288335518,0.329380334918877,0.424717546691261,0.454897576168989,0.367893814174806,0.48762207585737,0.348785356323792,0.362436688143886
